review,short_rev,count,attacked_review
"Not every line in a comedy is funny. This movie takes a serious subject, the disenfranchisement of voters and holds it up to the light while telling jokes about it. It's the movie The Daily Show would have made if they wanted to turn it into a movie. I found Robin Williams to be much funnier in this movie than he was in RV. And while my wife and I share a few opposing political views, we were both doubled over in laughter for several parts of this movie. The script writers here could give Fox News some lessons in fair and balanced. Lewis Black was okay for his part, but never really seemed to be able to bring out his particular brand of comedy for his role. Christopher Walken was also good, playing his fairly common subdued supporting role, pushing a story along.",not every line in a comedy is funny this movie takes a serious subject the disenfranchisement of voters and holds it up to the light while telling jokes about it it the movie the daily show would have made if they wanted to turn it into a movie i found robin williams to be much funnier in this movie than he was in rv and while my wife and i share a few opposing political views we were both doubled over in laughter for several parts of this movie the script writers here could give fox news some lessons in,100,not every melody in a drollery is odd this film make a life-threatening submit the disenfranchisement of elector and carry it up to the lite while secern jest about it it the picture the day-to-day shew would have wee-wee if they want to rick it into a picture i rule robin williams to be practically singular in this pic than he was in RV and while my wife and i plowshare a few fight political sentiment we were both double over in laughter for various role of this picture the playscript writers here could hand befuddle news some lesson in
"Horrible acting with the worst special f/x I've ever bore witness too. It's bad enough I wasted $3 to watch this crummy pile of crap, but it's the hour and a half time I lost that I could've been doing anything else like getting a root canal or volunteering for jury duty. Getting drunk couldn't even help this video.<br /><br />To put it bluntly, I sincerely believe I actually lost a few IQ points during the course of watching this idiotic piece of mind-numbing ""work""! Perhaps I should have followed my own advice this time. Never expect a decent film if it's written, directed and produced by the same person, and never EVER expect anything of value from Jeff Fahey.",horrible acting with the worst special i ever bore witness too it bad enough i wasted to watch this crummy pile of crap but it the hour and a half time i lost that i could been doing anything else like getting a root canal or volunteering for jury duty getting drunk could even help this br br to put it bluntly i sincerely believe i actually lost a few iq points during the course of watching this idiotic piece of work perhaps i should have followed my own advice this time never expect a decent film if it written,100,atrocious dissemble with the sorry especial i ever accept witness too it uncollectible enough i haggard to view this chintzy passel of dirt but it the hour and a half sentence i befuddled that i could been doing anything else like draw a base channel or offer for panel duty baffle rummy could yet serve this Br br to put it bluntly i sincerely consider i actually confounded a few iq stop during the track of check this idiotic opus of process perhaps i should have trace my own advice this clock never look a decent cinema if it publish
"I wish the series had not ended so soon. Although the acting may not be the greatest in the world, it does end on a positive note and does teach morals and values to the viewers. Hilary Swank did a good job of portraying a High School student who had lost her parents, etc. Miyagi was great as in the previous 3!! If you are not into the happy ending, this movie, like the previous 3 in the series is not for you. This day in which we live you can not see enough about the bad guys getting what they deserve and the good guys coming out on top. The Bible teaches that good will always triumph over evil. That is exactly what happens in this one. It is a great family movie. Please see it if you have not already.",i wish the series had not ended so soon although the acting may not be the greatest in the world it does end on a positive note and does teach morals and values to the viewers hilary swank did a good job of portraying a high school student who had lost her parents etc miyagi was great as in the previous if you are not into the happy ending this movie like the previous in the series is not for you this day in which we live you can not see enough about the bad guys getting what they deserve,100,i wishing the series had not over so soon although the dissemble May not be the swell in the globe it does terminal on a convinced mention and does Teach ethics and appraise to the watcher hilary chichi did a dear business of portray a luxuriously school educatee who had miss her nurture etc miyagi was slap-up as in the late if you are not into the felicitous closing this pic ilk the premature in the series is not for you this daytime in which we alive you can not visualize enough about the forged hombre stimulate what they merit
"A cut above from the usual straight to video actioneer, Airborne has enough in the tank to keep it going for the full 90 minutes, although you can't help but think of how low former '80's comedy golden boy Steve Guttenburg has stooped to be in such a cheap production (and playing a hard man too!). The plot is simple, the baddies have stolen a deadly virus and Guttenburg and the rest of his goodie pals are sent to retrieve it, Not bad of its kind but not in the same league (obviously) as the films it is compared too on the cover such as AIR FORCE ONE and CON AIR. The cast is good though, with Sean Bean reprising his Brit.-bad guy character which we have had a glimpse of in such box office smashes as GOLDENEYE and PATRIOT GAMES.",a cut above from the usual straight to video actioneer airborne has enough in the tank to keep it going for the full minutes although you ca help but think of how low former comedy golden boy steve guttenburg has stooped to be in such a cheap production and playing a hard man too the plot is simple the baddies have stolen a deadly virus and guttenburg and the rest of his goodie pals are sent to retrieve it not bad of its kind but not in the same league obviously as the films it is compared too on the,100,a disregard above from the usual straightforward to TV actioneer airborne has adequate in the tank to donjon it move for the wide-cut second although you ca serve but mean of how downhearted other drollery favourable son steve guttenburg has round-backed to be in such a flash production and wager a punishing humans too the game is elementary the baddie have slip a deucedly virus and guttenburg and the relief of his goodie buddy are commit to find it not high-risk of its sort but not in the same conference apparently as the celluloid it is liken too on the
I watched this movie probably more than 20 times. The jokes are now 10-15 years old but every time I watch it it makes me fall off my chair. Two of the finest actor Salman Khan and Aamir Khan plays the lead roles here. Even if Aamir Khan is a much better actor and got the better role(smart guy) in the movie Salman Khan matches and sometimes perform even better as the dumb guy. All the characters are memorable. This movie is filled with hilarious one-liners and funny situations(a little too silly probably). Don't try to look for logic in this movie. Let your brain relax for some time. I promise it will be an experience to remember.,i watched this movie probably more than times the jokes are now years old but every time i watch it it makes me fall off my chair two of the finest actor salman khan and aamir khan plays the lead roles here even if aamir khan is a much better actor and got the better role smart guy in the movie salman khan matches and sometimes perform even better as the dumb guy all the characters are memorable this movie is filled with hilarious and funny situations a little too silly probably do try to look for logic in this,100,i observe this movie believably more than metre the jest are now yr honest-to-goodness but every sentence i spotter it it realise me declination off my chairperson deuce of the hunky-dory actor salman khan and aamir khan flirt the leash roles here eve if aamir khan is a much skilful doer and drive the break character bright guy in the movie salman khan agree and sometimes perform regular good as the obtuse rib all the type are memorable this movie is satisfy with hilarious and comic situation a niggling too punch-drunk probably do effort to flavour for logic in this
"Two years after leaving the small town of Grover's Bend due to encountering the Krites, Brad Brown returns to spend time with his grandmother in time for Easter. Meanwhile the Krite eggs begin to hatch. As they cause trouble in the town, Brown & the townsfolk, as well as the alien bounty hunters who have returned to finish the creatures must fight the bloodthirsty furballs before they wipe out the town.<br /><br />The original Critters was a minor attempt to rip-off the family-horror flick ""Gremlins"". It became a cult favourite on the video shelves & was successful enough to warrant a sequel. This sequel plays down the horror & makes its entire focus comedy instead. Unfortunately the comedy part is extremely clumsy, as well as childish. The acting is on par with the rest of the film. It is just that the film suffers from a weak script. The visual effects are fairly well done.<br /><br />Grade: D+ Review by M. K. Geist.",two years after leaving the small town of grover bend due to encountering the krites brad brown returns to spend time with his grandmother in time for easter meanwhile the krite eggs begin to hatch as they cause trouble in the town brown the townsfolk as well as the alien bounty hunters who have returned to finish the creatures must fight the bloodthirsty furballs before they wipe out the br br the original critters was a minor attempt to the flick gremlins it became a cult favourite on the video shelves was successful enough to warrant a sequel this sequel,100,two geezerhood after exit the little townsfolk of grover crease due to find the krites brad Brown recall to spend meter with his nan in time for easterly meanwhile the krite nut Begin to hatching as they movement pain in the town brown the townsfolk as wellspring as the estrange bountifulness hunter who have devolve to last the animal mustiness struggle the bloody-minded furballs before they wipe out the bromine bromine the original critters was a nipper attempt to the ruffle gremlin it became a cult favored on the video prorogue was successful enough to warrantee a sequel this continuation
"This type of show is not supposed to happen on television. This is the type of edginess usually reserved for independent film. This is what only HBO is supposed to do. Fact is that Denis Leary has managed to come up with one of the best television shows ever, easily joining the ranks of THE SOPRANOS, OZ, ED etc.. Kudos the gang at ABC for showing that NYPD Blue was not a fluke, and to Mr. Leary and his gang for creating a truly unique viewing experience. My only complaint is that the show is not long enough ... an hour would make it better, but I can't wait for the next episode!",this type of show is not supposed to happen on television this is the type of edginess usually reserved for independent film this is what only hbo is supposed to do fact is that denis leary has managed to come up with one of the best television shows ever easily joining the ranks of the sopranos oz ed etc kudos the gang at abc for showing that nypd blue was not a fluke and to leary and his gang for creating a truly unique viewing experience my only complaint is that the show is not long enough an hour would,100,this eccentric of present is not theorise to chance on TV this is the type of edginess usually reserve for main cinema this is what only hbo is hypothesise to do fact is that denis leary has oversee to fall up with single of the beneficial video register always well connexion the range of the sopranos oz ed etc kudos the pack at ABC for demonstrate that nypd patrician was not a flue and to Leary and his ring for produce a rightfully alone screening get my only complaint is that the establish is not farsighted plenty an hr would
"this is a teen movie and while u watch it expect some nonsensical stuff added here and there but overall the movie is effective very effective it makes you question and leaves you thinking the story is kinda far fetched but is believable and makes you feel good in sequences, its not like its the usual done and tried path. the characters are pretty well defined and are convincing. Justin long stands out among all the others and watch out for his speech in the end he will convince anyone with that speech he is simply brilliant in that speech. he needs to take on some more serious roles, he is worth more than just teen movies. etch this movie and get liberated",this is a teen movie and while u watch it expect some nonsensical stuff added here and there but overall the movie is effective very effective it makes you question and leaves you thinking the story is kinda far fetched but is believable and makes you feel good in sequences its not like its the usual done and tried path the characters are pretty well defined and are convincing justin long stands out among all the others and watch out for his speech in the end he will convince anyone with that speech he is simply brilliant in that speech,100,this is a adolescent picture and while u vigil it carry some nonsense gorge sum here and there but overall the pic is efficient very efficient it take you interview and farewell you intelligent the story is rather FAR fetched but is believable and micturate you find unspoiled in succession its not ilk its the usual arrange and taste path the characters are jolly well outlined and are convert justin hanker rack out among all the others and determine out for his delivery in the last he will convince anyone with that address he is but superb in that language
"One of those films that I happened across through The Criterion Collection and as usual indulged as a change of pace. That turned out to be a great decision. I was almost mesmerised by the quality of the film, the story it told and the way it was told. The almost minimalist feel to the film with sparse dialogue and almost constant music just added a whole evocative level to the film. This really is a superb film to spend some time with and enjoy.",one of those films that i happened across through the criterion collection and as usual indulged as a change of pace that turned out to be a great decision i was almost mesmerised by the quality of the film the story it told and the way it was told the almost minimalist feel to the film with sparse dialogue and almost constant music just added a whole evocative level to the film this really is a superb film to spend some time with and enjoy,85,matchless of those cinema that i happened across through the measure assembling and as usual spoil as a change of yard that sour out to be a peachy decisiveness i was virtually hypnotise by the timber of the film the tarradiddle it recite and the direction it was tell the nigh minimalist find to the pic with sparse dialogue and about perpetual music just total a unharmed redolent story to the film this rattling is a superb movie to spend some clock with and love
"<br /><br />It wasn't the worst movie that I have ever seen. However, that is only if I get to count home movies made by 8 year olds. This movie was horrible from start to finish. Nothing about it made it worth watching unless you wanted to show new filmmakers how not to make a film.",br br it was the worst movie that i have ever seen however that is only if i get to count home movies made by year olds this movie was horrible from start to finish nothing about it made it worth watching unless you wanted to show new filmmakers how not to make a film,55,Br br it was the spoiled film that i have ever image withal that is only if i have to matter home pic form by year olds this picture was horrible from jump to terminate nothing about it defecate it worth view unless you precious to demo raw filmmakers how not to attain a flick
"Although I'm not crazy about musicals, COVER GIRL is a delight for classic movie buffs and especially for fans of Rita Hayworth and Gene Kelly. The film may be dated by today's standards and the story and songs may be nothing special, but the musical numbers are magnificently staged and there's a terrific cast to go with the film. Plus, the film is a worthy introduction for fans of Rita Hayworth...she's simply breathtaking in glorious Technicolor.<br /><br />Despite Jerome Kern's collaboration with the film, his music here is nowhere near as special or memorable as his songs in SWING TIME (1936), yet the songs serve the film well. The dancing is nothing short of excellent, especially coming from Gene Kelly's solo number and my favorite musical number, ""Alter-Ego Dance."" The amusing Phil Silvers nearly steals the film as Kelly's partner. Otto Kruger, Eve Arden, and Edward Brophy give good performances in their dramatic supporting roles. And Rita plays a sweet, charming girl here; a role that's a far cry from her femme fatale babes in films like BLOOD AND SAND (1941).<br /><br />All in all, this is a delightful film that's worth watching even if you're not big on musicals. Yet the film's music could have been more memorable if only my favorite period songwriters, Irving Berlin or Cole Porter, wrote the songs for this film. However, it's the glorious Technicolor cinematography and the imaginative dancing that are the real treats of the film's production.<br /><br />While I was watching Rita Hayworth do her stuff, I don't think I've ever seen a more beautiful or graceful redhead dance on the screen since I saw Moira Shearer in Michael Powell's masterpiece, THE RED SHOES (1948). Just watch Rita in COVER GIRL and fall in love with her.",although i not crazy about musicals cover girl is a delight for classic movie buffs and especially for fans of rita hayworth and gene kelly the film may be dated by today standards and the story and songs may be nothing special but the musical numbers are magnificently staged and there a terrific cast to go with the film plus the film is a worthy introduction for fans of rita hayworth she simply breathtaking in glorious br br despite jerome kern collaboration with the film his music here is nowhere near as special or memorable as his songs in swing,100,although i not unhinged about musicals blanket daughter is a transport for classic film buff and especially for fan of rita hayworth and gene kelly the shoot May be date by nowadays touchstone and the story and call May be cypher limited but the musical turn are magnificently snitch and there a terrifying redact to function with the cinema plus the movie is a suitable founding for winnow of rita hayworth she just breathtaking in resplendent br br disdain Hieronymus kern collaboration with the pic his euphony here is nowhere about as exceptional or memorable as his songs in dangle
"I first started watching The Outer Limits back in 95 when I was 10, and it just blew my mind every week with each episode, every episode had a twist and each week I couldn't wait for the next. How the writers managed to do every episode so well and make it different from each over a course of 7 seasons is beyond me. This show manages to teach us about life, robotics, Alien and human encounters, and an insight into more of the paranormal, and how it affects the people. What really makes this a good show are the characters in each episode, they really show emotion and are really good actors. What you'll also notice each week is an actor/actress you'll know from a past show which is pretty neat in its own way.<br /><br />If you wanna chill out, and sit back with a good Sci-Fi show, then the Outer Limits is for you",i first started watching the outer limits back in when i was and it just blew my mind every week with each episode every episode had a twist and each week i could wait for the next how the writers managed to do every episode so well and make it different from each over a course of seasons is beyond me this show manages to teach us about life robotics alien and human encounters and an insight into more of the paranormal and how it affects the people what really makes this a good show are the characters in each,100,i world-class pop determine the outer restrain rachis in when i was and it just fumble my thinker every workweek with each sequence every instalment had a tress and each workweek i could look for the succeeding how the writers manage to do every episode so intimately and hold it different from each over a class of flavour is beyond me this designate contend to instruct u about spirit robotics estrange and man chance and an insight into more of the extrasensory and how it regard the masses what genuinely create this a right testify are the character in each
"'You're in the Navy Now' is painfully bad: very likely the worst movie Gary Cooper ever made. It's supposedly based on a true story, but the incident which inspired this film doesn't seem to have enough plot to sustain a feature-length script.<br /><br />I saw this movie on local television while I was house-sitting for my mother-in-law in Long Island, New York. There was a raging blizzard outside, and I was literally snowbound. If I'd been able to get out the door, I definitely would have stopped watching this movie.<br /><br />There are some interesting names in the supporting cast, notably Charles Bronson (under his original name), Lee Marvin, Harvey Lembeck, Jack Webb and Jack Warden. Forget it. Everybody stinks in this movie. Even the usually reliable Millard Mitchell is awful. Lee Marvin and Jack Warden are onscreen so briefly, there's no point in your watching for them.<br /><br />Gary Cooper plays an obscure naval officer who is assigned to command a ship which is powered by a new, experimental steam turbine: basically, the whole ship is a giant teakettle. Cooper realises that the assignment is not a prestigious one: if it were, it would have gone to a better officer.<br /><br />Cooper was a good actor in dramatic roles, but he simply had no ability for comedy. He made several bad comedies, and this one is his worst. Jane Greer has always bored me, and she bored me more than usual here. This ship went down with all hands, and sank without a trace. Have I mentioned that this movie stinks? I'll rate 'You're in the Navy Now' one point out of 10. Toot! Toot!",in the navy now is painfully bad very likely the worst movie gary cooper ever made it supposedly based on a true story but the incident which inspired this film does seem to have enough plot to sustain a br br i saw this movie on local television while i was for my in long island new york there was a raging blizzard outside and i was literally snowbound if i been able to get out the door i definitely would have stopped watching this br br there are some interesting names in the supporting cast notably charles bronson under,100,in the navy now is distressingly regretful very probably the unsound pic gary cooper ever shit it supposedly establish on a admittedly narrative but the incidental which elysian this pic does appear to have adequate patch to support a br br i date this movie on local telly while i was for my in yearn island novel York there was a rally rash outdoor and i was literally snowbound if i been able to come out the threshold i emphatically would have barricade view this br Br there are some interest figure in the stand regurgitate notably Charles bronson under
"This show is awesome! I love all the actors! It has great story lines and characters. It is the perfect drama. James Caan and Josh Duhamel have great dialogue. They both can be really funny.I miss Vanessa Marcil on General Hospital, but she's great on here. James Lesure is great! He can be hilarious. Molly Sims plays a dimwit very well. The writing is awesome!They keep up an excellent pace. The show can really leave you hanging, which is one of my favorite elements of a show. I cannot wait until the new season starts. This show makes it to the top ten of all my shows. I hope this show stays on for a really long time. If people know what good is, it will. I never want the show to end. Ever.",this show is awesome i love all the actors it has great story lines and characters it is the perfect drama james caan and josh duhamel have great dialogue they both can be really miss vanessa marcil on general hospital but she great on here james lesure is great he can be hilarious molly sims plays a dimwit very well the writing is awesome they keep up an excellent pace the show can really leave you hanging which is one of my favorite elements of a show i can not wait until the new season starts this show makes it,100,this prove is awing i love all the actors it has enceinte storey demarcation and fiber it is the perfect drama obstruct caan and josh duhamel have great duologue they both can be genuinely drop Vanessa marcil on general hospital but she cracking on here crush lesure is keen he can be screaming molly sims manoeuvre a half-wit very substantially the composition is amazing they restrain up an splendid footstep the evince can real leave you cling which is matchless of my deary component of a register i can not delay until the newfangled season protrude this record give it
"Seriously! You've just got to see this movie to understand everything that is wrong with it. It came out during the time period where everybody was trying to make family movies that everyone could enjoy (The little rascals; Mr. Nanny, etc.) yet it lacked any charisma or enthusiasm. Every single character in the movie is driven by rage, with the exception of Trixie's mother, who shows only aggravation and weariness, possibly at the tired cliché's this movie enjoys. <br /><br />To put it simply, the biggest flaw in the film was not the acting, nor the filming, but most notably the writing. The lines we receive are reminiscent of Disney classics, although this film lacks the whole-heartedness IL' Walt managed to pull off. Junior's Dad, (John Ritter) makes you mad without even doing anything, simply because he allows Junior to run around unsupervised, and only gives him a stern warning when he tapes a 200-pound behemoth to a chalk board. <br /><br />Also, Junior's grandfather is particularly excruciating. For those of you who saw the first one, found it nauseating, and thus, did not see the second one, ""Big Ben Healy"" as he is referred to in this movie, is still a total douche. He basically barges into John Ritter's house uninvited, settles himself in Junior's room, even though he says that he hates Junior, and basically does nothing to accelerate the film's speed, or to support the film in any way. Rather, he ticks off the audience by being a lazy free loader.<br /><br />Finally, we are introduced to a wide variety of new characters, such as the smug, obnoxious, Trixie, who carries dynamite in her backpack, which she first lights, then hands, to Junior, who simply stares wide eyed at. Also, Gilbert Gottfried returns in this film, this time playing the obnoxious principal at Junior's new elementary school. If Gilbert Gottfried ain't enough to get the point across, I will put it simply: This film reeks!<br /><br />2/10 stars, because the actor's convictions shine through the film, even though the script sucks.",seriously you just got to see this movie to understand everything that is wrong with it it came out during the time period where everybody was trying to make family movies that everyone could enjoy the little rascals nanny etc yet it lacked any charisma or enthusiasm every single character in the movie is driven by rage with the exception of trixie mother who shows only aggravation and weariness possibly at the tired cliché this movie enjoys br br to put it simply the biggest flaw in the film was not the acting nor the filming but most notably the,100,seriously you just go to escort this film to realize everything that is wrongfulness with it it came out during the sentence stop where everybody was hear to puddle folk movies that everyone could love the fiddling monkey nursemaid etc still it miss any charisma or enthusiasm every 1 fiber in the flick is get by furor with the exception of trixie father who indicate only provocation and weariness mayhap at the shopworn cliché this pic bask BR br to couch it plainly the grownup fault in the film was not the act nor the shoot but most notably the
"""Crimes of Passion"" is a film that is disappointing on most counts. Where should I start from? The plot? It is despairingly simplistic and full of gaps. The direction? Reminds a cheap B-movie. The acting? John Laughlin is utterly terrible in his role as ""well-intentioned-husband-of-a-frozen-wife"" Bobby, Annie Pots is unconvincing as ""frozen-wife"" Amy, and it is only Kathleen Turner (above average), and Antony Perkins (excellent) which get passable acting marks. More specifically, Antony Perkins gives a great performance as the pervert reverend Peter Shayne, while Turner manages to portray the roles of sexy China Blue and frail Joanna Crane satisfactorily.<br /><br />Unfortunately, the performances of Turner and Perkins alone are insufficient to help get the film a grade higher than 4/10. Watch it if you want to see Turner in some sensational scenes (although even on this count the film can be easily matched by its competition-""Basic Instinct"" for example), otherwise avoid.",crimes of passion is a film that is disappointing on most counts where should i start from the plot it is despairingly simplistic and full of gaps the direction reminds a cheap the acting john laughlin is utterly terrible in his role as bobby annie pots is unconvincing as amy and it is only kathleen turner above average and antony perkins excellent which get passable acting marks more specifically antony perkins gives a great performance as the pervert reverend peter shayne while turner manages to portray the roles of sexy china blue and frail joanna crane br br unfortunately the,100,law-breaking of love is a shoot that is unsatisfying on most look where should i pop from the patch it is despondently simplistic and entire of interruption the way reminds a tawdry the act toilet laughlin is absolutely severe in his use as bobby annie batch is unlikely as amy and it is only kathleen turner above middling and Antonius perkins excellent which receive passable represent Marks more specifically antony perkins sacrifice a groovy performance as the profane Reverend tool shayne while Turner manage to depict the role of sexy china aristocratic and frail joanna crane br br regrettably the
"Low-rent version of Ashley Judd's Double Jeopardy. Sutherland is too professional to be bad, but what was Brigit Fonda thinking?!? The Penelope Ann Miller curse continues (Think about it--when has she EVER been in a good movie other than Other People's Money? And I'm not saying she's bad, but all of her movies fail in some way).",version of ashley judd double jeopardy sutherland is too professional to be bad but what was brigit fonda thinking the penelope ann miller curse continues think about it when has she ever been in a good movie other than other people money and i not saying she bad but all of her movies fail in some way,57,adaptation of ashley judd forked risk sutherland is too professional to be badness but what was Brigit fonda retrieve the Penelope ann Miller hex stay imagine about it when has she ever been in a dear picture other than other masses money and i not articulate she high-risk but all of her movie miscarry in some means
"Poor second-string feature from Universal Pictures about a mama's boy movie actor doing criminal investigation work for the military, fending off the advances of the brash young woman he's been assigned to romance. Robert Montgomery directed and stars in this adaptation of the short story ""Come Be My Love"", and his acting performances of this era are unrelievedly lazy. The plot is sappy, predictable stuff, and writer Robert Carson has given all the really funny lines (as usual for films of this period) to the feisty black maid. It's always nice to see Ann Blyth and Jane Cowl in support, but they can't do much with this hokey material. * from ****",poor feature from universal pictures about a mama boy movie actor doing criminal investigation work for the military fending off the advances of the brash young woman he been assigned to romance robert montgomery directed and stars in this adaptation of the short story come be my love and his acting performances of this era are unrelievedly lazy the plot is sappy predictable stuff and writer robert carson has given all the really funny lines as usual for films of this period to the feisty black maid it always nice to see ann blyth and jane cowl in support but,100,pitiful characteristic from oecumenical depict about a Mama boy flick worker doing criminal investigating process for the military resist off the gain of the cheeky unseasoned woman he been assigned to Latin robert Montgomery channelize and adept in this adaptation of the dead taradiddle hail be my bed and his roleplay performances of this era are unrelievedly lazy the patch is sappy predictable overeat and writer robert carson has render all the really funny stock as common for movie of this period to the touchy inkiness maid it forever prissy to envision ann blyth and jane hood in patronize but
"A gem of a British caper-comedy. Poor American schlub Pinky Green (Richard Jordan, playing another bad guy but this time an adorable one) gets out of a British jail and tries to go straight, but his maintenance man job in a bank is too attractive for his never-reformed criminal friends, headed up by a really nasty Ivan (David Niven in one of his last roles). Pinky resists, but the lure of all that money is just too much for him. Things unravel and reravel and it's all joyous to watch. Jordan must have played 20 bad guys in his career, but he never played the same one twice - this one is just too lovable to hate. Niven never played a slicker bad guy, oil all over. Two fine actors we've lost that I wish we had back.",a gem of a british poor american schlub pinky green richard jordan playing another bad guy but this time an adorable one gets out of a british jail and tries to go straight but his maintenance man job in a bank is too attractive for his criminal friends headed up by a really nasty ivan david niven in one of his last roles pinky resists but the lure of all that money is just too much for him things unravel and reravel and it all joyous to watch jordan must have played bad guys in his career but he never,100,a gem of a british pitiful american schlub pinkie light-green richard jordan trifle another unfit rib but this time an endearing unrivalled stimulate out of a british pokey and judge to travel straightaway but his care Man caper in a camber is too attractive for his deplorable supporter direct up by a rattling cruddy ivan David niven in unrivaled of his endure roles pinkie fend but the hook of all that money is just too much for him matter untangle and reravel and it all joyous to view jordan must have wreak regretful guy in his career but he ne'er
"It is hard to imagine two actors of such class and experience as Michael Caine and Michael Gambon getting involved in such an embarrassingly inept film. The responsibility for this ill-judged production has to be down to the writer, Neil Jordan and director, Conor McPherson. I doubt I've seen such a bad film with such good credits in a long time. The comedian, Dylan Moran, who made his mark as the irritable and incompetent bookshop owner in the TV sitcom, Blackbooks, turns in much the same routine here, except with such excess and lack of comedic control as to leave one squirming. It is easy to see how the story could have been made to work, for the situation is an interesting one and loaded with comic potential. A classical actor (Caine) tries to rip off the mob (Gambon and co) with the aide of a bumbling wannabe colleague (Moran), with predictable results. It could have and should have been good. Sadly, it was not to be.",it is hard to imagine two actors of such class and experience as michael caine and michael gambon getting involved in such an embarrassingly inept film the responsibility for this production has to be down to the writer neil jordan and director conor mcpherson i doubt i seen such a bad film with such good credits in a long time the comedian dylan moran who made his mark as the irritable and incompetent bookshop owner in the tv sitcom blackbooks turns in much the same routine here except with such excess and lack of comedic control as to leave one,100,it is intemperately to suppose 2 doer of such course and see as michael caine and michael gambon make convoluted in such an embarrassingly inept picture the responsibleness for this yield has to be down to the writer neil Jordan and director conor mcpherson i uncertainty i consider such a tough picture with such ripe recognition in a prospicient clip the comedian dylan moran who cook his stigmatize as the petulant and unskilled bookstall possessor in the telly sitcom blackbooks bout in practically the same procedure here except with such overindulgence and deficiency of comedic ascertain as to bequeath unmatched
"While Hayao Miyazaki's movies have always been hit-or-miss with me with regards to story, they are unequivocally gorgeous to the eye, with characters of simple animation against a backdrop of artistic images. Ponyo sticks to that formula, with a lead character so adorable I want a plush doll of her and scenery so pretty it wouldn't look out of place framed up as a picture on a wall.<br /><br />The story, on the other hand, I didn't enjoy quite as much as his last two wide-releases, Spirited Away and Howl's Moving Castle. It was just a tad too juvenile, coming across as more for kids and leaving adults to just enjoy the animation.<br /><br />I was also disappointed that the score done by Joe Hisaishi, who also the scores for the above-mentioned two movies, wasn't nearly as memorable this time around. While I can't quite recall Howl's score now, I still remember it being one of the most beautiful I had ever heard. Ditto Spirited's - though I only remember it being very complementary to the movie. Maybe it's because Ponyo is more juvenile fare that the score isn't quite as haunting. In any case, this movie is still a must-watch for fans of anime or Miyazaki.",while hayao miyazaki movies have always been with me with regards to story they are unequivocally gorgeous to the eye with characters of simple animation against a backdrop of artistic images ponyo sticks to that formula with a lead character so adorable i want a plush doll of her and scenery so pretty it would look out of place framed up as a picture on a br br the story on the other hand i did enjoy quite as much as his last two spirited away and howl moving castle it was just a tad too juvenile coming across as,100,while hayao miyazaki movies have forever been with me with gaze to storey they are unequivocally gorgeous to the middle with type of elementary invigoration against a background of artistic figure ponyo cohere to that convention with a leash reference so lovely i need a lush bird of her and scene so passably it would looking out of spot entrap up as a envision on a br br the level on the other reach i did delight quite as often as his terminal II enlivened by and yammer run rook it was just a tad too juvenile come across as
"""Curacao"" is a foreign intrigue drama set on the title Caribbean Island which involves a retired sea captain and bar owner (Scott) and a demoted CIA field operative (Petersen). The film has numerous bad guys, foreign agents and thugs, skulking about the pair of protagonists all coveting something Scott has which they want and are prepared to kill for. A lukewarm low budget tv flick, ""Curacao"" is spiced up with a couple of babes and use some Carnival street parades as window dressing. Little more than fodder for the bored couch potato. C-",curacao is a foreign intrigue drama set on the title caribbean island which involves a retired sea captain and bar owner scott and a demoted cia field operative petersen the film has numerous bad guys foreign agents and thugs skulking about the pair of protagonists all coveting something scott has which they want and are prepared to kill for a lukewarm low budget tv flick curacao is spiced up with a couple of babes and use some carnival street parades as window dressing little more than fodder for the bored couch potato,92,Curacao is a foreign intrigue drama rigid on the championship caribbean island which necessitate a retire sea captain and measure owner scott and a bump cia theater surgical petersen the shoot has numerous unsound blackguard foreign agents and strong-armer skulking about the couple of admirer all coveting something scott has which they neediness and are set to killing for a half-hearted humble budget tv leaf curacoa is spice up with a brace of sister and usage some fair street march as window prune short more than fodder for the drill couch murphy
