review,short_rev,count,attacked_review
"I was supremely disappointed with this one. Having just read the wonderful Oscar Wilde story, I had hoped for at least a little of the magic to translate onto the screen. Well, there was none. This version played like a condensed, dumbed down Reader's Digest movie. Not only did it feel rushed, it was cheapened and needlessly re written. Major characters and plot points were either changed or completely removed. I appreciate the difficulties in trying to bring a novel to the screen, especially on what may very well have been a limited (TV) budget, but there is no excuse for mangling a great story in this way. I thoroughly recommend reading Wilde's tale of the depravity that exists under even the most beautiful exteriors. But I cannot advise anyone to rent this travesty.",i was supremely disappointed with this one having just read the wonderful oscar wilde story i had hoped for at least a little of the magic to translate onto the screen well there was none this version played like a condensed dumbed down reader digest movie not only did it feel rushed it was cheapened and needlessly re written major characters and plot points were either changed or completely removed i appreciate the difficulties in trying to bring a novel to the screen especially on what may very well have been a limited tv budget but there is no excuse,100,i was supremely disappointed with this unmatched having just say the wonderful oscar wilde tale i had hoped for at least a little of the deception to read onto the blind swell there was none this translation recreate wish a contract dumbed down lecturer concentrate movie not only did it smell stimulate it was cheapened and needlessly re written major part and game detail were either changed or completely slay i appreciate the difficulties in taste to wreak a novel to the screen especially on what May very comfortably have been a restrict tv budget but there is no apologise
"this movie is so bad. but its so bad that i was laughing my ass off. for people that like movies, do not watch this one. for people who like movies good and bad, i recommend this one. the story lines shaky,the script is horrible,the acting is horrible to mediocre. the soundtrack throughout the movie was corny but i loved it. the cool catchphrases were a plus tho. ha ha. ""if it can bleed, it can die"". the fight scenes cracked me up. it seemed to me like they spent more time on those parts than any other cuz the fight scenes for the most part were pretty clean. i almost feel like this movie could have been good if it weren't for the f/x....no it would have still been a crapshoot. the eye thing was corny. and how the chick was eating the guys stomach in the kitchen,they coulda done something where shed be actually eating something or at least put more of the fake blood on her face. and the lighthouse explosion disappointed me. i thought they might have gotten real fire instead of crappy computer synthesized stuff. and the ending was so predictable, which surprised me when they actually did what i though they might do. so overall. id say this is a classic as far as crappy movies go. its in my bottom 5.",this movie is so bad but its so bad that i was laughing my ass off for people that like movies do not watch this one for people who like movies good and bad i recommend this one the story lines shaky the script is horrible the acting is horrible to mediocre the soundtrack throughout the movie was corny but i loved it the cool catchphrases were a plus tho ha ha if it can bleed it can die the fight scenes cracked me up it seemed to me like they spent more time on those parts than any other,100,this flick is so big but its so defective that i was laughing my butt off for multitude that like movies do not watch this peerless for people who similar movies goodness and big i recommend this unrivalled the storey business trembling the playscript is horrible the act is horrible to mediocre the soundtrack throughout the flick was platitudinal but i loved it the coolheaded catchphrases were a plus tho ha ha if it can hemorrhage it can pall the engagement prospect break me up it seemed to me like they spent more sentence on those share than any other
"Nothing I dislike more than a kung-fu movie that plays for laughs. It is the main reason I can't stand Jackie Chan (or his lookalikes). He was not always a clown, I must add. ""My Young Auntie"" is slapstick martial arts of the worst kind. It is a perfect example of how the subgenre was brought down to the mud by endless silly antics and childish behavior. Unless you are 5-year-old, I really don't understand how anyone could find this kind of film funny. But humor is indeed a very subjective thing. Personally, I think this type of approach did permanent damage to the beloved subgenre. I did think leading lady Kara Hui was very good here. But I had such a hard time sitting through this one that I could not enjoy her fine performance. If you don't mind all the silliness, you might enjoy it. I know I didn't.",nothing i dislike more than a movie that plays for laughs it is the main reason i ca stand jackie chan or his lookalikes he was not always a clown i must add my young auntie is slapstick martial arts of the worst kind it is a perfect example of how the subgenre was brought down to the mud by endless silly antics and childish behavior unless you are i really do understand how anyone could find this kind of film funny but humor is indeed a very subjective thing personally i think this type of approach did permanent damage,100,nix i dislike more than a movie that fun for laughs it is the briny rationality i CA rack jackie chan or his lookalikes he was not always a buffoon i mustiness total my young auntie is slapstick warlike arts of the spoilt variety it is a consummate representative of how the subgenre was play down to the mire by endless dizzy antics and childish demeanour unless you are i really do empathize how anyone could feel this kind of film shady but humour is indeed a very subjective thing personally i conceive this type of feeler did permanent terms
"Count Laszlo (Ralph Fiennes) has just been transferred to a hospital in Italy during World War II. He is horrifically burned from an ambush. His nurse Hana (Juliette Binoche) tends to him, body and mind, for she fears, quite rightly, that he may be a very troubled soul. In the course of his care, the Count starts to tell Hana of his recent past. It seems he worked in a government capacity in Africa, where he met a beautiful married lady named Katherine (Kristin Scott Thomas). Although they tried to avoid each other, they fell in love. After a brief affair, Katherine called it quits, leaving the Count desolate. Even so, the two would meet again, under heart-wrenching circumstances. Meanwhile, Hana herself falls for a Sihk man in the British bomb squad. Yet, the war is raging relentlessly. Can love exist when the world is in turmoil? This is a tremendous film, based on an equally fine but complex novel. The plot has many story lines that are woven together beautifully, each of them poignant beyond description. The script itself is elegant and contains many memorable lines. Fiennes is magnificent, both as the burn victim and as the man who thought love was a myth. Scott Thomas is also quite fine as the woman who fights against her passions. As for Binoche, she richly deserved the Oscar that she was presented, as her nurse is a shining example of hope in a hopeless situation. The scenery is utterly gorgeous, as are the costumes, the direction, and the production. If you have missed out on viewing this film, rectify that soon, very soon. The English Patient will remain one of the greatest achievements in film for centuries to come.",count laszlo ralph fiennes has just been transferred to a hospital in italy during world war ii he is horrifically burned from an ambush his nurse hana juliette binoche tends to him body and mind for she fears quite rightly that he may be a very troubled soul in the course of his care the count starts to tell hana of his recent past it seems he worked in a government capacity in africa where he met a beautiful married lady named katherine kristin scott thomas although they tried to avoid each other they fell in love after a brief,100,matter laszlo ralph fiennes has just been shift to a hospital in italy during globe warfare ii he is horrifically burned from an waylay his hold hana juliette binoche tends to him body and brain for she fear rather justly that he may be a very disturb psyche in the course of his concern the count commence to secernate hana of his recent by it seem he solve in a government capacity in africa where he receive a beautiful married madam named katherine kristin scott Thomas although they tested to debar each other they settle in honey after a brief
"I saw this movie in its brief run in ""art house"" cinema in '69. I found it so funny that I literally spent part of the movie on the floor, having laughed so hard I fell out of my seat. In retrospect, years later, I thought it had been done by Melvin Van Peebles. When I mentioned it to a friend, he said that a friend of his, Downey Sr., filled virtually every non-acting role in the flick: Director, writer producer, etc. He was right of course, and my memory was wrong, except that this WAS one of the funnies movies ever made. The part of ""the Arab"" was particularly priceless.",i saw this movie in its brief run in art house cinema in i found it so funny that i literally spent part of the movie on the floor having laughed so hard i fell out of my seat in retrospect years later i thought it had been done by melvin van peebles when i mentioned it to a friend he said that a friend of his downey filled virtually every role in the flick director writer producer etc he was right of course and my memory was wrong except that this was one of the funnies movies ever made,100,i construe this movie in its abbreviated range in art sign cinema in i plant it so funny that i literally fatigued component of the movie on the deck having laughed so backbreaking i savage out of my seat in retrospect years later i idea it had been answer by melvin avant-garde peebles when i mentioned it to a friend he enounce that a Quaker of his downey meet virtually every function in the film director writer producer etc he was compensate of row and my retention was amiss except that this was unrivaled of the funnies picture ever cause
"Role-reversal remake of 1942's ""The Major and the Minor"" has Jerry Lewis stepping into the part originally played by Ginger Rogers, but unfortunately this anemic outing is missing a lot more than just Ginger. Lewis attempts to pass for a child when boarding a train; he's successful, but the deception leads to a string of comic and romantic confusions. Sidney Sheldon adapted the screenplay, tossing in musical moments for Dean Martin (playing yet another in his stable of second-bananas) and a jewel-robbery subplot (which is dire). Diana Lynn, who played the wily teenager in the original film, plays Lewis' love-interest here. She's cute; Jerry isn't. *1/2 from ****",remake of the major and the minor has jerry lewis stepping into the part originally played by ginger rogers but unfortunately this anemic outing is missing a lot more than just ginger lewis attempts to pass for a child when boarding a train he successful but the deception leads to a string of comic and romantic confusions sidney sheldon adapted the screenplay tossing in musical moments for dean martin playing yet another in his stable of and a subplot which is dire diana lynn who played the wily teenager in the original film plays lewis here she cute jerry is,100,remake of the major and the youngster has jerry lewis ill-use into the part originally trifle by ginger rogers but unfortunately this anemic outing is missing a portion more than just pep lewis attempts to exceed for a kid when boarding a caravan he successful but the dissembling leave to a drawstring of laughable and romanticistic disarray sidney sheldon adapted the screenplay chuck in musical second for Dean martin recreate heretofore another in his stable of and a subplot which is fearsome diana lynn who diddle the crafty teenager in the master flick swordplay lewis here she cute jerry is
"On this site I've often lambasted the Americans for not knowing how to write comedy, BUT, while they've never produced anything of the quality of 'Fawlty Towers', 'Blackadder' or 'The Fall and Rise of Reginald Perrin', they have also never (to my knowledge) made anything as bad as this: the nadir of British comedy.<br /><br />On my Richter scale of comic awfulness, it rates only behind the truly execrable 'Are You Being Served' as the worst comedy show in the English language, with bad acting, annoying characters and humour that I'd grown out of before I left primary school. Unfortunately, it was part of a large crop of shows back then, along with 'Dad's Army', 'It ain't Half Hot Mum' and 'Allo, Allo' that relied on ridiculous situations and familiar catch-phrases to keep audiences ""amused"".<br /><br />Michael Crawford proved later on that he's a talented performer, but personally, I'd rather be sentenced to a month of watching 'Rhoda' than endure a single episode of this drivel, which makes me ashamed to be British.",on this site i often lambasted the americans for not knowing how to write comedy but while they never produced anything of the quality of towers or fall and rise of reginald perrin they have also never to my knowledge made anything as bad as this the nadir of british br br on my richter scale of comic awfulness it rates only behind the truly execrable you being served as the worst comedy show in the english language with bad acting annoying characters and humour that i grown out of before i left primary school unfortunately it was part of,100,on this situation i often lambasted the americans for not knowing how to save drollery but while they never produced anything of the character of tugboat or dusk and wax of reginald perrin they have also never to my knowledge prepare anything as spoilt as this the nadir of british br BR on my richter descale of comic awfulness it denounce only arse the really execrable you being do as the speculative comedy prove in the english terminology with unfit playact irritate reference and temper that i turn out of before i left primary school unluckily it was part of
"No one in this movie has very much to do. This is probably the longest 65 minutes I've ever spent watching a movie. The makeup effects on the pianist with macromeglia are pretty good, but that's the only thing that keeps this from being rate a 1. The doctor's assistant goes through extreme mood swings from passivity to hysteria in seconds and then seems to forget where she was in the next scene. The director assembled a lot of the right ingredients for a mad-doctor movie, but somehow forgot the skeleton of a story to hang them on. Unless you know someone in the cast or crew, I wouldn't recommend even sampling this one.",no one in this movie has very much to do this is probably the longest minutes i ever spent watching a movie the makeup effects on the pianist with macromeglia are pretty good but that the only thing that keeps this from being rate a the doctor assistant goes through extreme mood swings from passivity to hysteria in seconds and then seems to forget where she was in the next scene the director assembled a lot of the right ingredients for a movie but somehow forgot the skeleton of a story to hang them on unless you know someone in,100,no i in this movie has very much to do this is belike the longest second i ever fagged watch a movie the makeup upshot on the pianist with macromeglia are somewhat just but that the only thing that preserve this from being order a the fix adjunct work through extreme mood swings from passivity to frenzy in secondment and then seems to forget where she was in the next shot the director assembled a pile of the decently ingredient for a picture but somehow leave the skeleton of a fib to flow them on unless you bang soul in
"I grew up watching the ""Bowery Boys"" on the weekends and even at young an age I could tell this was low rent stuff as the name implies. Still it was fun to watch Satch (Hall) get the better of Muggs (Gorcey) after Muggs would beat the crap out him. The East Side Kids stuff were never shown even though it was public domain stuff and probably cheap to run, it was just to low a standard for kids to tune in even though we only had like 5 channels to watch. Enter the year 2005 and I am repossesin about my childhood. I can't find any Bowery Boys on DVD but I found The East Side Kids on disc and also on a public domain website. Thankfully I saved my dough and saw Bowery Blitz on the web for free, and it really really blows. Now I can see there are some Bowery Boys and maybe Monogram bad movie lovers here that gave this melodrama crap a 7 of 10 but c'mon folks, this ain't even trying to be funny. It's an East Side Kids drama, not a comedy so it's no good. The best part was seeing Muggs fight at the end, he reminded me of my grade school days flayling away like a girl when I would get in a fight, it was kinda abusin. Leonard Maltin said in his mini bio that this flick is one of the better ones, so you can just imagine the rest. If you wanna see some halfway decent East Side action see Ghosts on The Loose maybe but the bottom line is usually a comedy team starts out strong in their career and tapers off, these mugs blew chucks early on then slowly picked it up until Hall's antics dominated than they were at best. Still 2nd tier stuff way below the 3 stooges, who they imitate but amusing for those who grew up with them. This feature won't bring back pleasant ""Bowery Boys"" memories and is best left to Monogram fanatics.",i grew up watching the bowery boys on the weekends and even at young an age i could tell this was low rent stuff as the name implies still it was fun to watch satch hall get the better of muggs gorcey after muggs would beat the crap out him the east side kids stuff were never shown even though it was public domain stuff and probably cheap to run it was just to low a standard for kids to tune in even though we only had like channels to watch enter the year and i am repossesin about my,100,i get up follow the bowery boys on the weekends and even at youth an years i could severalize this was lowly rive englut as the name implies tranquillise it was fun to sentry satch hall fetch the meliorate of muggs gorcey after muggs would thump the crap out him the east side banter stuff were never shown still though it was public domain stuff and credibly flash to play it was just to abject a criterion for kids to strain in evening though we only had same canal to vigil enter the year and i am repossesin about my
"The most enjoyable parts of this film were the clips from the original movie. The acting was poor and the premise of sexual scorecards was revolting. The effects were marginal at best. There were no stand out performances, Amy Irving was put in this film to try and get a part of the Halloween H20 audience. The original was much more enjoyable and gratifying. I am sorry to say that this is not going to be one of the years 10 best...so far it is at the bottom of my list. Don't bother with this one folks!!",the most enjoyable parts of this film were the clips from the original movie the acting was poor and the premise of sexual scorecards was revolting the effects were marginal at best there were no stand out performances amy irving was put in this film to try and get a part of the halloween audience the original was much more enjoyable and gratifying i am sorry to say that this is not going to be one of the years best so far it is at the bottom of my list do bother with this one folks,96,the most enjoyable parting of this film were the curtail from the original movie the roleplay was poor and the premiss of sexual scorecards was revolting the effects were fringy at near there were no pedestal out performance amy irving was lay in this take to try and acquire a split of the Halloween interview the master was much more pleasurable and gratifying i am dismal to say that this is not start to be I of the geezerhood intimately so far it is at the tush of my tilt do bother with this unrivalled folks
"This is another one of those movies I just knew I would hate, but it ended up not being as bad as one would expect.<br /><br />It has a lot of T&A in it and even the DVD menu is chocked full of women's breast. The first few scenes of the movie has a lot of sex and nudity and I was beginning to think there would be no story at all just exploiting nudity for the sake of making money off a popular prequel 8MM.<br /><br />As I continued to watch there was just more sex and nudity and main characters that I could care less about, but then the story started to unfold and I started to see a point to it all, and it was a tad better.<br /><br />It is about a man who's fiancé is the daughter of an Ambasador and they all have a promising future until nude photos of a menage a trois sex act shows up and blackmail is in the senders cards. The man and his fiancé must now get to the bottom of who sent the pics and how to shut them up.<br /><br />The movie first of all is nothing to do with part 1, it doesn't even have anything to do with 8MM's, its about a sex video though so I can see the similarities, as small as they may be.<br /><br />The acting is neither good, nor bad, its just nobodies playing parts anybody could do. The films production value is middle of the road and its pure drama yawn.<br /><br />I did enjoy going along for the ride getting to the bottom of the blackmailers motives. I was anticipating answers which is way more than I could say for the first one which I consider garbage. This movie has some nice twists too which are always welcomed.<br /><br />It's not great, and it is very slow started, but it does ultimately entertain. I wasn't on the edge of my seat and I won't rave to my friends that this is a must see, but hey if you watch a lot of movies and always seek something new, this might entertain you for 90 minutes.",this is another one of those movies i just knew i would hate but it ended up not being as bad as one would br br it has a lot of t a in it and even the dvd menu is chocked full of women breast the first few scenes of the movie has a lot of sex and nudity and i was beginning to think there would be no story at all just exploiting nudity for the sake of making money off a popular prequel br br as i continued to watch there was just more sex and nudity,100,this is another ace of those movies i just jazz i would hate but it terminated up not being as spoilt as unitary would br Br it has a luck of t a in it and regular the dvd menu is chock wide-cut of womanhood bosom the inaugural few scenes of the film has a administer of excite and nudity and i was outset to retrieve there would be no account at all just work nudity for the interest of piddle money off a popular prequel br Br as i continue to see there was just more sex and nudity
"I just finished watching one episode(S1-#5 A boy in a bush), so maybe my review is not very fair.<br /><br />But based on that episode, this is a very poor version of CSI, the acting is crap. The main character, Dr whatever her name is, is so fake it actually hurts. I wouldn't cast her to do an add for dog food!<br /><br />The other hurtful thing is David Boreanaz of the ""Angel"" fame, a good actor, does a great job, but wasted coz of the idiotic acting of that woman.<br /><br />Supporting cast is OK, but all is ruined due to this stupid acting of Emily Deschanel .<br /><br />Very disappointing version of CSI, very sorry to see it appear on the filmography of some of the potential talents involved in it.<br /><br />That woman is really sh#t, at least in that episode. But based on this one view, I will not even invest watching it even if it was shown on an elevator screen.",i just finished watching one episode a boy in a bush so maybe my review is not very br br but based on that episode this is a very poor version of csi the acting is crap the main character dr whatever her name is is so fake it actually hurts i would cast her to do an add for dog food br br the other hurtful thing is david boreanaz of the angel fame a good actor does a great job but wasted coz of the idiotic acting of that br br supporting cast is ok but all is,100,i just finished check one episode a boy in a scrub so perchance my review is not very br bromine but found on that instalment this is a very hapless version of csi the play is shite the main lineament dr whatever her nominate is is so pseudo it actually spite i would regorge her to do an add for firedog food br br the other hurtful thing is david boreanaz of the angel fame a commodity doer does a keen job but emaciate coz of the absurd play of that br bromine indorse puke is okeh but all is
"Joe is the movie about the dark side of the force of the 1960's in America, and Susan Sarandon had nice boobs. This movie scared me so much when I saw it in the theatre that I never liked Peter Boyle until Young Frankenstein and was still quite leery of him even after that comedy. Looking back now from today's experience, this film seems current again in being direct and to the point of half the electorate's approval of John McCain's ""Joe The Plumber"" typecast and their fear of electing a black man as President of the USA in the coming weeks. A black Prez would be seen as sweet revenge of the ""niggers"" but bound to again bring fire to many minds if not the streets, this time by Joe enthusiasts. So, the spirit of Joe in the film is resurrected in the campaign of Joe The Plumber! Still, I love to be American and be terrified at both and by the knowledge that they illustrate what ironically Gregory Peck said our civilized law also is: ""a living, breathing reality!"" God help us.",joe is the movie about the dark side of the force of the in america and susan sarandon had nice boobs this movie scared me so much when i saw it in the theatre that i never liked peter boyle until young frankenstein and was still quite leery of him even after that comedy looking back now from today experience this film seems current again in being direct and to the point of half the electorate approval of john mccain joe the plumber typecast and their fear of electing a black man as president of the usa in the coming,100,joe is the movie about the dour face of the pressure of the in US and susan sarandon had decent sin this picture scared me so much when i assure it in the dramatics that i ne'er liked Peter boyle until young Frankenstein and was soundless quite untrusting of him even after that comedy bet rearward now from today know this film seems current again in being head and to the show of half the electorate approval of lav mccain joe the plumber type and their fear of electing a fatal humanity as president of the USA in the forthcoming
"A nice, humorous mix of music hall (in the first third mostly) and police procedural mystery as the various suspects' stories start to collapse. The final exposure of the murder may come as a surprise if you don't watch closely. A gritty look at Paris of the time. You can ignore the final scene (the Hollywood ending). Louis Jouvet is best as the police inspector who seems to be just passing through, but is really on top of things.",a nice humorous mix of music hall in the first third mostly and police procedural mystery as the various suspects stories start to collapse the final exposure of the murder may come as a surprise if you do watch closely a gritty look at paris of the time you can ignore the final scene the hollywood ending louis jouvet is best as the police inspector who seems to be just passing through but is really on top of things,79,a prissy humorous admixture of music dormitory in the outset third mostly and police adjective mystery as the various suspects floor begin to flop the terminal exposure of the slay may fare as a surprise if you do watch closely a gamy expect at paris of the clip you can cut the final aspect the hollywood ending louis jouvet is estimable as the police inspector who seems to be just give through but is really on tip of things
"This was one of the few shows that my wife and I agreed on watching. I was upset to hear that it was canceled, especially because I didn't realize the ratings were so poor. As far as I knew it was doing very well with a lot of viewers. Almost all my friends and most of the people I spoke to watched the show. Now we are stuck watching either crappy shows or DVD's. How bad was the show doing? does anyone know the real results of the shows viewings? I know that when it went to Thursdays, it was more difficult for me to catch. Thank G*d for DVR's! <br /><br />Anyways, this was a real surprise to know that there will be no more ""The War At Home"". If any other networks see this, PLEASE PICK UP THE SHOW!!!! PLEASE!",this was one of the few shows that my wife and i agreed on watching i was upset to hear that it was canceled especially because i did realize the ratings were so poor as far as i knew it was doing very well with a lot of viewers almost all my friends and most of the people i spoke to watched the show now we are stuck watching either crappy shows or dvd how bad was the show doing does anyone know the real results of the shows viewings i know that when it went to thursdays it was,100,this was 1 of the few indicate that my wife and i concur on observation i was derangement to see that it was canceled especially because i did realize the shit were so poor as far as i cognise it was doing very swell with a flock of viewers most all my Quaker and most of the masses i mouth to determine the testify now we are sting see either crappy shows or dvd how bad was the demonstrate doing does anyone hump the real event of the demo catch i love that when it extend to thursdays it was
"Can they possibly get any worse than this? Probably. But after all Steven Seagal gets to do what he does. Well kind of; this time instead of mortally wounding the bad guys he just wounds them. By reputation of being a bad ass agent Seagal is hired to deliver a special package from France to America. But it is not an easy task with so many people trying to intercept and foul up the mission. The fights just don't have enough bite and the big bangs are just big and that's all. Anna-Louis Plowman seems to be the only cast member not to appear wooden. Also in the cast are: Jeffery Pierce, Max Ryan and Harry Van Gorkum. Don't put all the blame on Seagal for this clunker.",can they possibly get any worse than this probably but after all steven seagal gets to do what he does well kind of this time instead of mortally wounding the bad guys he just wounds them by reputation of being a bad ass agent seagal is hired to deliver a special package from france to america but it is not an easy task with so many people trying to intercept and foul up the mission the fights just do have enough bite and the big bangs are just big and that all plowman seems to be the only cast member,100,can they mayhap develop any spoiled than this credibly but after all steven seagal receive to do what he does wellspring kind of this clock instead of mortally wounding the bad guy he just offend them by repute of being a uncollectible buttocks agent seagal is rent to return a special parcel from france to America but it is not an easy task with so many people strain to intercept and clog up the mission the struggle just do have plenty pungency and the heavy bash are just adult and that all plowman seems to be the only stray member
"Henry (Don Ameche) turns up at the entrance to Hell and recounts his life story to His Excellency (Laird Cregar). The story focuses on his relationships with females throughout his life, and in particular, his relationship with Martha (Gene Tierney). At the end of the film, we cut back to Henry and His Excellency for a very predictable ending.<br /><br />Unfortunately, there is nothing more to say about the film because nothing happens. Its a sentimental story of one man's life and its very boring. I watched it with my girlfriend and my dad and we all thought it was rubbish, despite the Lubitsch touch. I yawned more than 15 times. Hugo (Charles Coburn) is good whenever he is on screen as the grandfather and there were a few funny moments of dialogue. The colour made it a good spectacle but it wasn't enough to save this plodder from going into the reject pile. In the same mould as ""Its A Wonderful World"" and ""You Can't Take It With You"", and so, not surprisingly, it was nominated for an Oscar. A story about ordinary people, none of whom are interesting and with no storyline of any interest. Boring, sentimental and the biggest damp squib of an ending that I can remember...",henry don ameche turns up at the entrance to hell and recounts his life story to his excellency laird cregar the story focuses on his relationships with females throughout his life and in particular his relationship with martha gene tierney at the end of the film we cut back to henry and his excellency for a very predictable br br unfortunately there is nothing more to say about the film because nothing happens its a sentimental story of one man life and its very boring i watched it with my girlfriend and my dad and we all thought it was,100,henry don ameche grow up at the enamor to Scheol and recount his lifespan history to his excellency laird cregar the narrative direction on his relationships with females throughout his animation and in detail his relationship with martha gene tierney at the destruction of the celluloid we cutting gage to henry and his Excellency for a very predictable br Br unfortunately there is nothing more to say about the cinema because nothing find its a kitschy narrative of unmatchable mankind lifespan and its very tire i watched it with my girlfriend and my dad and we all consider it was
"I remember watching this movie when it came out as a t.v. movie of the week in the early 1970's.<br /><br />Although I haven't seen this movie in over 30 years I remember how creepy it was...the sister's dead body in the basement, the storm raging outside, the creepy house with no electricity and a killer still on the premises.<br /><br />They just don't make t.v. movies like this one anymore. Elizabeth Montgomery was a very underrated actress and I liked her in not only ""Betwitched"", but several of her post-Bewitched roles, such as this one and 1975's ""The Legend of Lizzie Borden"".<br /><br />I really wish that someone would come out with a DVD that has several of the 1970's t.v. movie of the week on one DVD. Wouldn't it be awesome to watch ""When Michael Calls"", ""Bad Ronald"", ""Don't Be Afraid of the Dark"", ""Crowhaven Farm"", etc., all on one DVD? I know there is a market for a DVD like this for all of us baby boomers who grew up in the 1960's and 1970's. Maybe, if we are lucky, someday someone will offer us a DVD with a great selection of t.v. movies like this.",i remember watching this movie when it came out as a movie of the week in the early br br although i have seen this movie in over years i remember how creepy it was the sister dead body in the basement the storm raging outside the creepy house with no electricity and a killer still on the br br they just do make movies like this one anymore elizabeth montgomery was a very underrated actress and i liked her in not only betwitched but several of her roles such as this one and the legend of lizzie borden br,100,i recollect catch this pic when it amount out as a picture of the hebdomad in the early Br BR although i have discover this movie in over days i recall how creepy it was the sister idle body in the basement the ramp cod external the creepy sign with no electricity and a killer distillery on the BR br they just do name picture similar this unrivalled anymore elizabeth montgomery was a very underrated actress and i wish her in not only betwitched but several of her roles such as this unrivalled and the legend of lizzie borden bromine
"Three children are born at the exact same time,during a lunar eclipse.Just before their 10th birthday they embark on a killing spree.""Bloody Birthday"" is a typical slasher from early 80's.It's a pretty average stuff with plenty of nudity.The evil children never generate any menace and there is almost no suspense.There is also no gore or scares in ""Bloody Birthday"",but the film is mildly entertaining.Unfortunately no real explanation is provided for the kids sudden homicidal mania.The murder scenes are quite gruesome for example we've got death by handgun,baseball bat,skipping rope and shovel.So if you're a fan of early 80's slasher movies give this one a look.",three children are born at the exact same time during a lunar before their birthday they embark on a killing spree bloody birthday is a typical slasher from early a pretty average stuff with plenty of evil children never generate any menace and there is almost no is also no gore or scares in bloody birthday but the film is mildly no real explanation is provided for the kids sudden homicidal murder scenes are quite gruesome for example we got death by handgun baseball bat skipping rope and if you a fan of early slasher movies give this one a,100,tercet tike are pay at the exact same time during a lunar before their birthday they embark on a down spree fucking birthday is a typical slasher from early a pretty intermediate shove with stack of evil nestling never father any threaten and there is most no is also no gore or scares in flaming birthday but the film is mildly no actual explanation is provided for the banter sudden homicidal remove scenes are rather sick for model we scram death by handgun baseball lick hop-skip rope and if you a fan of early slasher pic generate this unmatched a
"Beyond the Clouds is in many ways the weirdest film I have ever seen. Not for its Cult appeal, gore, or even for its ideas, but because of the elements that combine to make this a masterpiece of cinema. Beyond the Clouds was directed by Michelangelo Antonioni, one of Italy's most famous directors. However, if you gave this film only a quick watch-over, passively I mean, it would seem one of those melodramatic and often pointless romances. This movie deserves great attention, to the point of embracing all its cheese. By cheese I don't mean a slice, but a whole brick of cheddar! The music seems like it's from some Italian porno, the story and dialogue like they are from a corny Japanese soap, and the metaphors are so obvious you want to smack yourself on the head.<br /><br />But once you get passed all this, you are engaged in an existential work of art. The cheese feeds into the subtle filming and draws our attention, perfectly, to what needs to be known. The basic plot is of four chapters, unrelated, and all about love. What we learn is that no matter what happens or what is said, people cannot communicate to each other. Instead they can only communicate through each other. I suppose that's why the dialogue and plot is so cheesy, because the conversations are overly irrational with lack of causality and people's reaction overly melodramatic.<br /><br />I left that film thinking to myself; maybe all life is one big melodrama. We judge our feelings towards others as real and purposeful. I hate, because I have reason. But what does the hated think? Maybe they think that my hate is stupid and arbitrary. In other words, melodramatic.<br /><br />So melodrama is actually an existential function. A corny romance is simply human interaction put under a magnifying glass, allowing us to see the futility of who we are and what we do.<br /><br />This is a great film, I recommend it to all!",beyond the clouds is in many ways the weirdest film i have ever seen not for its cult appeal gore or even for its ideas but because of the elements that combine to make this a masterpiece of cinema beyond the clouds was directed by michelangelo antonioni one of italy most famous directors however if you gave this film only a quick passively i mean it would seem one of those melodramatic and often pointless romances this movie deserves great attention to the point of embracing all its cheese by cheese i do mean a slice but a whole brick,100,beyond the defile is in many room the weirdest celluloid i have ever understand not for its furore charm gore or even for its ideas but because of the ingredient that combine to seduce this a masterpiece of cinema beyond the swarm was address by michelangelo antonioni one of italy most famous directors nonetheless if you devote this film only a agile passively i miserly it would seem unmatchable of those melodramatic and frequently superfluous flirt this movie deserves enceinte attending to the repoint of comprehend all its cheese by cheese i do mingy a piece but a unhurt brick
"Leslie Nielsen is usually someone whose movies I really like (even critically panned flicks like ""Dracula: Dead and Loving It"" and ""Wrongfully Accused""). So the fact that I'm slamming ""Mr. Magoo"" should show that it's a piece of junk. It casts Nielsen as the myopic title character, something gets planted on him, and he makes a mess of everything. It seems like the combo of Nielsen and director Stanley Tong (behind two of Jackie Chan's movies) would make this one hilarious movie, but it doesn't; it seems like they just have people to do anything, and there's no real humor here.<br /><br />So, the original cartoon with Jim Backus providing the voice was worth seeing, so avoid this movie. Leslie Nielsen has also done much better, so there's no reason to waste your time on this. Also starring Kelly Lynch, Stephen Tobolowsky, Ernie Hudson, Malcolm McDowell and Miguel Ferrer; they probably don't wish to emphasize this hunk of junk in their careers.",leslie nielsen is usually someone whose movies i really like even critically panned flicks like dracula dead and loving it and wrongfully accused so the fact that i slamming magoo should show that it a piece of junk it casts nielsen as the myopic title character something gets planted on him and he makes a mess of everything it seems like the combo of nielsen and director stanley tong behind two of jackie chan movies would make this one hilarious movie but it does it seems like they just have people to do anything and there no real humor br,100,leslie nielsen is unremarkably someone whose movies i genuinely similar eventide critically panned movie like dracula dead and know it and wrongfully impeach so the fact that i slam magoo should show that it a spell of dust it swan nielsen as the myopic title grapheme something begin engraft on him and he have a mountain of everything it seems corresponding the combo of nielsen and conductor stanley tong bottom two of jackie chan picture would do this ace hilarious movie but it does it seems similar they just have people to do anything and there no material wit br
