review,short_rev,count,attacked_review
"I rented this because I couldn't pass up the chance to see pre-Hollywood-fame Clive Owen and Catherine Zeta Jones together, but it definitely wasn't worth it. The only reason I give it two stars instead of one is for the novelty of seeing them before they made it big across the pond.<br /><br />Zeta Jones, who is usually fun to watch even if she isn't the greatest thesp in the world, is awful. Owen seems really uncomfortable to be in such a turkey, plus he wears a ridiculous, egregiously ill-fitting chin-length wig (at least I hope that's a wig and not his real hair). And the scene where he dances a country jig with Zeta Jones just makes you embarrassed for him. Joan Plowright walks around in a daze the whole movie -- she's probably wondering how she got herself into such a mess.<br /><br />The actress who plays Clive Owen's wife isn't terrible, but just about everyone else is. Oh, and the writing stinks too.",i rented this because i could pass up the chance to see clive owen and catherine zeta jones together but it definitely was worth it the only reason i give it two stars instead of one is for the novelty of seeing them before they made it big across the br br zeta jones who is usually fun to watch even if she is the greatest thesp in the world is awful owen seems really uncomfortable to be in such a turkey plus he wears a ridiculous egregiously wig at least i hope that a wig and not his real,100,i engage this because i could happen up the find to visualize Clive Owen and Catherine zeta Jones unitedly but it unquestionably was Worth it the only rationality i springiness it ii adept alternatively of matchless is for the freshness of experience them before they produce it prominent crosswise the Br BR zeta Jones who is normally merriment to learn evening if she is the gravid thesp in the Earth is terribly Owen seem truly uncomfortable to be in such a bomb addition he jade a nonsensical egregiously wigging at least i desire that a wigging and not his literal
"""Direct-to-video"" is a phrase that never sounds promising to the consumer unless its a direct-to-video sequel to something that went direct-to-video in the first place. Despite this, studios have insisted on releasing numerous direct-to-video sequels over the years to cult hits. I don't think it even needs to be mentioned that these sequels rank among some of the worst titles of all time, including THE HITCHER II, STARSHIP TROOPERS 2, and CRUEL INTENTIONS 3. It's fitting that ROAD HOUSE 2 was helmed by Scott Ziehl as he was also the man in charge of ruining the Cruel Intentions series. Like his entry in the Cruel Intentions trilogy, Ziehl takes elements that made the first ROAD HOUSE a great guy flick, and rehashes them with no success whatsoever. This is no sequel, this is a remake all the way. Various lines from the original are repeated, plot points cut and pasted, and scenes are replicated almost shot-for-shot from the first one. The one thing that could not be duplicated were the amazing fight scenes, which made ROAD HOUSE what it was. Here, we get clumsily directed fight sequences that are either too short or too long and seemingly planned out and shot within an hour. Compare that with its predecessor's fight scenes that look like they took months and months to prepare. Ziehl is capable of directing action as he did well with the 2001 remake of EARTH VS. THE SPIDER, but none of the talent shown there comes through in this mess. It's not completely his fault, as the screenplay is very, very poorly written and clunky. I don't care if something goes direct-to-video, a good script is still required. Someone should keep that mind while continuously churning these low-budget, direct-to-DVD movies out. Skip it entirely. 1/10",is a phrase that never sounds promising to the consumer unless its a sequel to something that went in the first place despite this studios have insisted on releasing numerous sequels over the years to cult hits i do think it even needs to be mentioned that these sequels rank among some of the worst titles of all time including the hitcher ii starship troopers and cruel intentions it fitting that road house was helmed by scott ziehl as he was also the man in charge of ruining the cruel intentions series like his entry in the cruel intentions trilogy,100,is a word that ne'er vocalise anticipate to the consumer unless its a continuation to something that function in the offset plaza contempt this studio have importune on cathartic legion subsequence over the class to furore slay i do reckon it eventide need to be name that these sequel right-down among some of the defective style of all clip admit the hitcher II starship trooper and brutal aim it correspond that route theater was helmed by Scott ziehl as he was also the humans in commission of wrecking the savage intent serial same his entrance in the savage purpose trilogy
"Pretty lousy made-for-TV sequel to the Roman Polanski classic. Rosemary's son Adrian has grown up and is embodied by creepy Stephen McHattie. After eliminating Rosemary (here played by Patty Duke) a coven of witches, again led by Minnie & Roman Castevets, preps Satan's son for world domination. It's not really scary and light years less macabre than its predecessor. Instead, writer Anthony Wilson and director Sam O'Steen opt for a Satan-worshiping thriller full of a lot of chanting, plenty of candles, and Ruth Gordon trying to act daffy and nasty at the same time. Gordon's the sole holdover from the original. George Maharis replaces John Cassavetes as Guy and a very hammy Ray Milland plays Roman Castevets, subbing for the late Sidney Blackmer. Newcomer McHattie is the film's only real saving grace. He's very off-kilter and looks really sinister without even doing anything. The music by Charles Bernstein is suitably creepy, but so over-used, it's ends up being intrusive rather than effective. O'Steen, who edited the earlier Polanski masterpiece, shows no flair or subtlety whatsoever.",pretty lousy sequel to the roman polanski classic rosemary son adrian has grown up and is embodied by creepy stephen mchattie after eliminating rosemary here played by patty duke a coven of witches again led by minnie roman castevets preps satan son for world domination it not really scary and light years less macabre than its predecessor instead writer anthony wilson and director sam opt for a thriller full of a lot of chanting plenty of candles and ruth gordon trying to act daffy and nasty at the same time gordon the sole holdover from the original george maharis replaces,100,passably icky sequel to the popish polanski Hellenic rosemary Logos Adrian has adult up and is corporal by creepy Stephen mchattie after decimate rosemary here play by cake duke a coven of witch again run by minnie Romanic castevets preparation Devil Word for planetary mastery it not rattling shuddery and calorie-free geezerhood LE sick than its forerunner instead writer Anthony wilson and conductor SAM choose for a thriller good of a stack of tone slew of candela and commiseration gordon render to work daffy and smutty at the same meter gordon the lone holdover from the archetype George maharis supplant
"I rented Boogie Nights last week and I could tell you, when I watched the film I had a blast. If you think that when you watch the film you will get sicked by the porn. I mean yes, if your not a porn person who can't bother being by it, than this isn't the film to see. But the thing is, the whole film isn't really about porn. Well halfway through the film is about the porn industry but the other half is about the character development and the bad situations these characters go through. The actors played there roles perfect, especially Mark Wahlberg, John C. Reilly, and William H. Macy. The sex scenes, of course are terrific but mainly focus on the character's hype in porn films until there struggles. Excellent film, one of the best! <br /><br />Hedeen's Outlook: 10/10 **** A+",i rented boogie nights last week and i could tell you when i watched the film i had a blast if you think that when you watch the film you will get sicked by the porn i mean yes if your not a porn person who ca bother being by it than this is the film to see but the thing is the whole film is really about porn well halfway through the film is about the porn industry but the other half is about the character development and the bad situations these characters go through the actors played there,100,i let boogie-woogie night finally workweek and i could distinguish you when i see the shoot i had a bam if you guess that when you ticker the pic you will take sic by the porno i average yes if your not a erotica soul who calcium discommode being by it than this is the cinema to control but the matter is the totally celluloid is rattling about pornography intimately center through the take is about the porno industriousness but the other one-half is about the fiber developing and the unsound place these part expire through the player act there
"Other than John Krasinski, this movie was absolutely terrible. The Lacey Chabert and Andrew Keegan love story was as clichéd as possible, full of unbelievably bad lines about how her parents wouldn't ever let them be together and super-hammy longing looks. None of the ""emotion"" had any depth or reality whatsoever. The two accented-characters (Dean Edwards as Rupert and whoever it was playing the gun expert)....once they saw how bad the accents were, couldn't they have decided to just drop them and rewrite a couple of lines to avoid giving the audience headaches? Apparently not. I don't even know where to start with the editing, particularly the sound editing. If you hate obvious over-dubbing as much as I do, don't watch this. That being said, Krasinski was great. Off the bat I'll admit that I'm a huge Office fan and that's why I rented this. But he's quite entertaining as the ""off-the-wall friend with crazy ideas"". He's got a clichéd role, but he still manages to make it as entertaining as possible. The ending was awful. Just flat out terrible. The idea of the robbery gone awry had potential, but Keegan floundering around after being shot, all the way to his studio to fall ontop of a painting of Chabert (which looks nothing like her) is the most cringe-worthy scene.",other than john krasinski this movie was absolutely terrible the lacey chabert and andrew keegan love story was as clichéd as possible full of unbelievably bad lines about how her parents would ever let them be together and longing looks none of the emotion had any depth or reality whatsoever the two dean edwards as rupert and whoever it was playing the gun expert once they saw how bad the accents were could they have decided to just drop them and rewrite a couple of lines to avoid giving the audience headaches apparently not i do even know where to,100,other than privy krasinski this flick was perfectly atrocious the lacey chabert and Andrew keegan bonk floor was as clichéd as potential good of incredibly sorry wrinkle about how her nurture would always Lashkar-e-Tayyiba them be unitedly and hanker look none of the emotion had any deepness or realness any the II doyen Edwards as Rupert and whoever it was roleplay the artillery good once they find how spoilt the emphasise were could they have resolve to just drop-off them and revision a span of origin to forfend liberal the interview worry plainly not i do evening cognise where to
"After waiting years for a definitive collection of Led Zeppelin perfomances on video, fans have finally been rewarded with what is undoubtedly the greatest concert video ever! Much better than the dismal ""Song Remains the Same"", this video includes performances from no less than 5 different venues spanning a decade. It also includes rare interviews and TV appearances. The sound quality is amazing, considering the source material used. And the video quality is even more impressive. This is an ABSOLUTE MUST for any Led Zeppelin fan.",after waiting years for a definitive collection of led zeppelin perfomances on video fans have finally been rewarded with what is undoubtedly the greatest concert video ever much better than the dismal song remains the same this video includes performances from no less than different venues spanning a decade it also includes rare interviews and tv appearances the sound quality is amazing considering the source material used and the video quality is even more impressive this is an absolute must for any led zeppelin fan,85,after expect yr for a definitive ingathering of run Zeppelin perfomances on video fans have ultimately been reinforce with what is undoubtedly the heavy concert television ever practically advantageously than the gloomy song remain the same this TV includes operation from no LE than different venue traverse a decennium it also admit uncommon audience and telecasting appearing the strait calibre is flummox take the informant substantial put-upon and the telecasting prize is level more impressive this is an rank moldiness for any leave zeppelin rooter
"Love sublime says the title. Another blurb during the promotions of the film talked about inner vs external beauty. Well in this case the beauty - you decide inner or external - is provided by scantily clad (or is that scantily dressed/ undressed) Zeenat Aman who the director Raj Kapoor called ""a volcano of talent"" while the film was being made. One can't accuse him of sarcasm of course - after all he was promoting his own film.<br /><br />The paper thin plot is about a woman with a disfigured face who has a - er - well proportioned body , a great voice (thanks to Lata Mangeshkar) with whom the hero Shashi Kapoor falls in love. He doesn't want her face only her voice. The acting is desperate and even the 4 is because of the music with Lata Mangeshkar giving some good numbers. The rest is of course bunkum. Avoid - save your money. Inner beauty vs Outer beauty. !!! You need not be an Einstein to figure out which one the director was concentrating on",love sublime says the title another blurb during the promotions of the film talked about inner vs external beauty well in this case the beauty you decide inner or external is provided by scantily clad or is that scantily undressed zeenat aman who the director raj kapoor called a volcano of talent while the film was being made one ca accuse him of sarcasm of course after all he was promoting his own br br the paper thin plot is about a woman with a disfigured face who has a er well proportioned body a great voice thanks to lata,100,bed reverend enounce the title another blurb during the promotion of the celluloid sing about intimate fivesome international mantrap good in this instance the stunner you resolve inside or international is leave by barely drape or is that scantily disrobe zeenat aman who the manager raj kapoor name a volcano of talent while the flick was being wee-wee ane calcium charge him of irony of naturally after all he was advance his own Br bromine the newspaper thinly diagram is about a woman with a deface brass who has a Er wellspring proportion consistency a heavy articulation thank to lata
"It's another variation on the oft-told tale of two people getting married and having to share their brood of kids. WITH SIX YOU GET EGG ROLL is directed by Howard Morris (from television) and it shows, because it's the kind of tale that plays like a half-hour situation comedy padded out to feature film length--but with a scarcity of laughs, or to put it differently, only the number of laughs that would have been possible within the half-hour limits of a TV show.<br /><br />DORIS DAY decided to call it quits after this film--and it's rather easy to see why. Even the presence of some fairly reliable actors in the cast doesn't help. BRIAN KEITH, BARBARA HERSHEY, PAT CARROLL and ALICE GHOSTLEY do their best, but the script is the real problem and should have been left untouched for the big screen.<br /><br />Nothing much can be said in favor of it. Skip it and see Miss Day in any number of her more worthwhile films.",it another variation on the tale of two people getting married and having to share their brood of kids with six you get egg roll is directed by howard morris from television and it shows because it the kind of tale that plays like a situation comedy padded out to feature film length but with a scarcity of laughs or to put it differently only the number of laughs that would have been possible within the limits of a tv br br doris day decided to call it quits after this film and it rather easy to see why even,100,it another fluctuation on the narrative of two masses perplex conjoin and having to portion their sulk of nestling with sestet you incur testicle undulate is steer by Howard morris from tv and it establish because it the genial of story that play alike a spot drollery pad out to lineament cinema distance but with a scarceness of laughter or to cast it differently only the total of jape that would have been potential within the bound of a telecasting Br bromine Doris day determine to name it cease after this shoot and it kinda light to interpret why evening
"Hair is one of my favorite movies of all times. Even not being part of my generation, I already watched this movie 9 times and I can't get enough with the beautiful message of understanding,passion,beauty and love. This movie is against the Vietnam war and shows how people should be united independent of the color,origins, religions and classes. I love the characters Berger and Woof and I think Central Park of the 70's one of the most beautiful places I already saw in my life.<br /><br />By the way,I still have this music in my mind:<br /><br />When the moon is in the Seventh House And Jupiter aligns with Mars Then peace will guide the planets And love will steer the stars<br /><br />This is the dawning of the age of Aquarius The age of Aquarius Aquarius! Aquarius!<br /><br />Harmony and understanding Sympathy and trust abounding No more falsehoods or decisions Golden living dreams of visions Mystic crystal revelation And the mind's true liberation Aquarius! Aquarius!<br /><br />ps: I am surprised to see that the director of this movie is the same director of AMADEUS. I just love both movies!",hair is one of my favorite movies of all times even not being part of my generation i already watched this movie times and i ca get enough with the beautiful message of understanding passion beauty and love this movie is against the vietnam war and shows how people should be united independent of the color origins religions and classes i love the characters berger and woof and i think central park of the one of the most beautiful places i already saw in my br br by the way i still have this music in my mind br br,100,fuzz is unmatched of my best-loved movie of all meter evening not being contribution of my propagation i already determine this flick meter and i California induce decent with the beautiful content of empathise Passion dish and eff this film is against the Vietnam warfare and register how people should be link freelance of the colorize source religions and sort i beloved the lineament berger and filling and i conceive fundamental common of the ane of the most beautiful invest i already realise in my bromine BR by the mode i tranquillise have this medicine in my judgment bromine bromine
"I don't think I'm spoiling anyone's experience of this film by telling you not to see it if you have anything better to do, like clean under the stove. It gets dirty under there and you've gotta clean it sometime. <br /><br />I think the movie suffers from a lack of sex and violence, though there is one car chase stunt that looks so dangerous it could only have been filmed in a country where life is cheaper than beer. ""Gargoyle""'s heart is in the right place, but its aspirations are conservative. It is at least not pretentious. But I had a great time acting in it, playing the perennial idiot in the horror movie who says ""What's down this hole?"" and dies for his hubris. Plus I got to meet Michael Pare. Every film junkie should work with a B-movie staple at least once before death. And Romanians are the loveliest people I've met. Literally the loveliest. Walk down the street in Bucarest: if 7 of every 10 women aren't absolutely beautiful, you're walking down a street I didn't come across; and be consoled by the fact that at least 5 of the 10 are available for drinks.<br /><br />Part of the film was shot in Casa Radio, an abandoned, unfinished Classic Communist Bloc-cum-Georgian Nightmare edifice originally intended to house KGB propaganda ministries, i.e. Radio Not-so-Free Europe. The building's five stories tall and takes up a city block; best of all, while its facade radiates Big Brotheresque state solidity, it resides near the city center like a post-apocalyptic ruin in a jungle of burdock and hemp peopled by dozens of Gypsies and scores of wild dogs. Construction on Casa Radio was suspended when Caucescu and his wife were executed on TV in 1989, and still there are gaping holes that drop from the sun-baked top floor (offering surreal vistas of a modern quarter-mile stretch of concrete roof, decorated with jutting rebar and old car parts, overlooking a crumbling ancient city) all the way down to the damp, creepy sub-basement (which doubles in the film for the Gargoyle lair.) No American-style guardrails or warning signs for Bucarest. <br /><br />Since the demise of the Soviet Union, Casa Radio has hosted several non-union film shoots, including ""Highlander III"". It is attractive to producers because it's a cheap location, massive in terms of scale and available space, bizarre looking, and free of insurance headaches as it's still state property. Plus no one complains if you don't clean up after your production: anything left onsite is interpolated into the resident Gypsies' construction of their shanty town in this actual urban jungle. <br /><br />An assistant director was bitten bloody by a wild dog during the shoot of ""Gargoyle"". The apples provided by catering were pressed into service by cast and crew as projectiles in order to keep the prowling dogs at bay. I too was bitten by wild dogs in Bucarest, once in a bar (!) and once in a city park. I also survived two car wrecks in two weeks, both in taxis and neither of which was seen by the drivers involved as grounds for stopping the cars.<br /><br />GEEK NOTE: The Sci-Fi Network or Channel or whatever was one of the backers of this film (the smaller the budget, the more producers on set), so it's a little weird that nobody had a problem with the original title, ""Gargoyles"", until it was almost time to show it on the network, even though Sci-Fi already had an unrelated series of that name. The title was changed sometime relatively close to release, as I have a color-corrected copy labeled with the former title.",i do think i spoiling anyone experience of this film by telling you not to see it if you have anything better to do like clean under the stove it gets dirty under there and you got ta clean it sometime br br i think the movie suffers from a lack of sex and violence though there is one car chase stunt that looks so dangerous it could only have been filmed in a country where life is cheaper than beer gargoyle heart is in the right place but its aspirations are conservative it is at least not pretentious but,100,i do imagine i indulge anyone feel of this picture by order you not to meet it if you have anything dependable to do care houseclean under the stave it beget soiled under there and you draw Ta white it quondam Br Br i conceive the picture suffer from a want of excite and ferocity though there is unitary railcar pursual stunt that expression so severe it could only have been take in a nation where aliveness is gaudy than beer gargoyle warmheartedness is in the veracious office but its aspiration are Conservative it is at least not ostentatious but
"This is a rip-off of already crappy hollywood movies like Scream and I Know What You Did Last Summer. The story is classic, some high-school students tries a prank on the class' asthmatic misfit but something goes wrong. Terribly wrong. When you watch the movie you know what'll happen before it happens all the time, not good if a movie tries to be scary. The actors are quite ok and the girls are cute (after all, they're asian) so i'll give it two out of five on the mojave'o'meter.",this is a of already crappy hollywood movies like scream and i know what you did last summer the story is classic some students tries a prank on the class asthmatic misfit but something goes wrong terribly wrong when you watch the movie you know what happen before it happens all the time not good if a movie tries to be scary the actors are quite ok and the girls are cute after all they asian so i give it two out of five on the mojave,87,this is a of already stinking Hollywood flick comparable sidesplitter and i recognize what you did last-place summertime the history is definitive some bookman effort a clowning on the course wheezing misfit but something spell wrongfulness abominably unseasonable when you check the flick you jazz what befall before it encounter all the clock not dear if a flick assay to be shivery the actor are rather fine and the daughter are cunning after all they Asian so i open it II out of fin on the Mohave
Sigh... what can I say? <br /><br />Why does a horrible script such as this gets approved in the first place. Its not wrong to have a complicated plot but its not explained to the audience properly!<br /><br />To have the wife explain the plot via flashbacks is bad bad bad. To have such a tight editing for the fight scenes is bad too! Such fanciful editing only appears in trailers. It cheapens the whole look!<br /><br />And who are the Russian guys at the top of the movie? Who is the guy being tortured? Is he with the CIA? <br /><br />This film deserved not to be released in theatre. But it doesn't deserve to be produced in the first place. Its a joke to Hollywood.,sigh what can i say br br why does a horrible script such as this gets approved in the first place its not wrong to have a complicated plot but its not explained to the audience properly br br to have the wife explain the plot via flashbacks is bad bad bad to have such a tight editing for the fight scenes is bad too such fanciful editing only appears in trailers it cheapens the whole look br br and who are the russian guys at the top of the movie who is the guy being tortured is he with,100,suspire what can i read Br bromine why does a horrifying book such as this nonplus okay in the commencement localize its not unseasonable to have a complicate patch but its not explicate to the consultation decent BR Br to have the wife explicate the patch via flashback is high-risk unfit spoilt to have such a pie-eyed delete for the oppose scenery is big too such notional redaction only appear in lagger it cheapen the solid smell Br BR and who are the Russian hombre at the superlative of the pic who is the bozo being torment is he with
"I really like this movie. I like it not just because it's a great early 80s movie with a GREAT soundtrack but I found that it has some thought-provoking moments. They are just moments; not the entire film. It's definitely not like ""Less than Zero"".<br /><br />The scenes deal with typical peer pressure and also with more difficult problems, like the betrayal of trust. These problems are not easily resolved or forgotten by the characters. Certain scenes will stand out and invite reflection on one's own teenage experiences and how those experiences may have affected one's character and outlook as an adult.<br /><br />You can watch this movie and think about the problems young adults must face, and about your own experiences. Or you can just pay attention to the boys' quest to de-virginize themselves! :) Either way it's a good movie.",i really like this movie i like it not just because it a great early movie with a great soundtrack but i found that it has some moments they are just moments not the entire film it definitely not like less than zero br br the scenes deal with typical peer pressure and also with more difficult problems like the betrayal of trust these problems are not easily resolved or forgotten by the characters certain scenes will stand out and invite reflection on one own teenage experiences and how those experiences may have affected one character and outlook as an,100,i rattling same this pic i care it not just because it a heavy former pic with a swell soundtrack but i incur that it has some import they are just instant not the stallion movie it unquestionably not alike less than zippo bromine bromine the fit treat with distinctive equal blackmail and likewise with more difficult trouble comparable the betrayal of faith these trouble are not easy solved or block by the role sealed prospect will stomach out and receive observation on single own adolescent receive and how those see may have impact unmatchable reference and mentality as an
"It's interesting that someone made a comparison of the ""Fifth Missile"" to the Star Trek episode. It should be pointed out that the original Star Trek TV episode in which the crew of the Enterprise undergoes a space madness while orbiting planet Si 2000 is entitled ""The Naked Time"", not the ""Naked Now"". The ""Naked Now"" refers to the first regular Star Trek The Next Generation episode in which the Enterprise-D encounters a science vessel. This episode, though, does refer to and is based on the ""Naked Time"" original series one.<br /><br />Now, to the Firth Missile. While the reactions of the crew in the Star Trek episodes were based on those similar to alcohol intoxication, the crew's condition on board the Montana was caused by a much more serious situation, namely the paint vapors emitted by the faulty bulkhead finish. There are few places where such a reaction could have more serious consequences than among a crew who has responsibilities as serious as a crew on a ballistic missile submarine, and of course this is what makes the film so suspenseful and such a thriller. The plot is very believable. At the same time, this film, along with ""Crimson Tide"", ""The Day After"", ""By Dawn's Early Light"", ""The Hunt For Red October"", ""Ice Station Zebra"", and many other similar movies give us much insight into how easily things could go wrong and just how easy it could be for a nuclear holocaust to begin. Thankfully such an event has not occurred and (God willing) such an event will not happen.",it interesting that someone made a comparison of the fifth missile to the star trek episode it should be pointed out that the original star trek tv episode in which the crew of the enterprise undergoes a space madness while orbiting planet si is entitled the naked time not the naked now the naked now refers to the first regular star trek the next generation episode in which the encounters a science vessel this episode though does refer to and is based on the naked time original series br br now to the firth missile while the reactions of the,100,it occupy that soul shit a equivalence of the one-fifth projectile to the adept trek episode it should be show out that the master headliner trek television instalment in which the gang of the endeavour undergo a distance rage while revolve satellite Si is ennoble the nude clock not the defenseless now the bare now consult to the kickoff steady adept trek the following propagation sequence in which the bump a skill watercraft this episode though does name to and is ground on the defenseless clock master serial br bromine now to the Firth projectile while the reaction of the
"I have read almost all the books by now, and have seen the musical production in two different languages. I absolutely adored everything that I have been acquainted previously. But lately I've been running out of resources to sustain my fancy. I still have couple of books left, but they are either in transit or they are the sequels which I am not in a hurry to read. So an idea dawned on me - Sink me! There are movies which I have not watched! Thus, I must watch them immediately.<br /><br />The first five minutes of these series were... acceptable. In fact, I quite enjoyed the variation of the reason for the denunciation, however different it had seemed. It went all downhill from there, though. Chauvelin was too... foppish? And, I daresay, too old for this role. Not nearly that dark and dashing figure with his dreadful either-or. (And what was that with random bed scene featuring him? It was way too creepy - wasn't his only love the Madame Guillotine, and his only interest - his job, and his only obsession - Sir Percy?) Marguerite... Prettiest woman in France? Cleverest woman in Europe? I think not. Although, whatever compelled her to break into the study of Sir Percy I haven't the faintest idea. And whatever my Lord Tony has done to deserve this death? Yes, every member of the League did pledge his life to Sir Percy, but he would have never endangered any of them nor would have run away like a coward when his dear friend faces mortal danger. And if by any means he had to mourn his companion, he would have done that, mourn, not just move on as if nothing had happened. Which brings me to another point, Sir Percy. His portrayal was most dreadful. He was neither a lazy fop, nor a gallant and elusive hero who is a master of transformations. Nor did he care too much about cravats (his pronunciation of that word alone made my ears bleed) And with his own hands he had never killed anyone. So what was that with him randomly walking around and slaughtering people?<br /><br />The costumes were just too flashy for that time period as well. This is post-revolutionary France we are talking about! Not pre-revolutionary. People in dresses like that stand out in a crowd quite easily. It was all just... gah!<br /><br />Although, I must admit, after I watched other parts my opinion did change slightly. Watching it as a separate work, independent of Scarlet Pimpernel series, it was tolerable. Just your other average hero in the mask. But for what they tried to pass it, it is still miserable.",i have read almost all the books by now and have seen the musical production in two different languages i absolutely adored everything that i have been acquainted previously but lately i been running out of resources to sustain my fancy i still have couple of books left but they are either in transit or they are the sequels which i am not in a hurry to read so an idea dawned on me sink me there are movies which i have not watched thus i must watch them br br the first five minutes of these series were acceptable,100,i have understand about all the reserve by now and have learn the melodic output in ii unlike lyric i perfectly worshipped everything that i have been familiarise antecedently but recently i been bunk out of resource to affirm my picture i nevertheless have twosome of leger will but they are either in theodolite or they are the sequel which i am not in a rush to take so an estimate dawn on me dip me there are film which i have not check so i mustiness check them bromine Br the beginning V transactions of these serial were satisfactory
"John Huston, actor and director better known for more robust fare such as ""The Misfits"" and ""African Queen,"" directs his daughter, Angelica Huston, in what would be his last film. Indeed, the film was released after Huston's death. Based on James Joyce's novella of the same name, ""The Dead"" tells the quiet story of a New Year's celebration in 1904 Dublin. Huston, his cast and his screenwriters, including his son Tony, have created a gem of a movie. The novella is among Joyce's finest works (as well as being the only one that is filmable). The film is a tribute to Huston's genius. He has taken a small,beautiful story and has made a small, beautiful movie. Donal McCann and Angelica Huston shine (although ""shine"" is too showy, too flashy a word to describe their quiet, understated performances). ""The Dead"" reflects the Huston family's love for Ireland and is, in its own quiet way, a fitting final movie for a legend.",john huston actor and director better known for more robust fare such as the misfits and african queen directs his daughter angelica huston in what would be his last film indeed the film was released after huston death based on james joyce novella of the same name the dead tells the quiet story of a new year celebration in dublin huston his cast and his screenwriters including his son tony have created a gem of a movie the novella is among joyce finest works as well as being the only one that is filmable the film is a tribute to,100,whoremonger Huston thespian and conductor honorable acknowledge for more rich come such as the misfit and African nance channelise his daughter angelique huston in what would be his finis celluloid so the take was exhaust after Huston expiry ground on James Joyce novelette of the same cite the idle recount the tranquillity account of a young twelvemonth solemnisation in dublin huston his cat and his screenwriters admit his boy tony have make a gemstone of a picture the novelette is among Joyce hunky-dory workplace as advantageously as being the only unrivaled that is filmable the pic is a tribute to
"I have been a huge Lynn Peterson fan ever since her breakthrough role in the 1988 blockbuster movie ""Far North"", and even though I loved her in her one other film ""Slow"" (2004) where she plays ""Francis"", this is by far and away her strongest role.<br /><br />Lynn, as I'm sure you all know (or should), plays the critical role of ""Driver"".<br /><br />Unfortunately, other than Lynn's amazing performance, I'm afraid this movie doesn't really have much going for it.<br /><br />Oh wait - there was one other thing - the amazing creativity of the editing to remove profanity for TV viewers. Memorable lines like: ""You son-of-a-gun!"", ""You son-of-a-witch!"", ""Shoot!"", and ""Well, Forget You!""<br /><br />O.K. Bye.<br /><br />P.S.: Does anyone know where I can get another Lynn Peterson poster?",i have been a huge lynn peterson fan ever since her breakthrough role in the blockbuster movie far north and even though i loved her in her one other film slow where she plays francis this is by far and away her strongest br br lynn as i sure you all know or should plays the critical role of driver br br unfortunately other than lynn amazing performance i afraid this movie does really have much going for br br oh wait there was one other thing the amazing creativity of the editing to remove profanity for tv viewers memorable,100,i have been a Brobdingnagian lynn peterson buff e'er since her discovery character in the blockbuster flick Interahamwe Union and still though i enjoy her in her unmatched other celluloid slack where she romp francis this is by Interahamwe and by her secure BR BR lynn as i trusted you all bed or should encounter the decisive use of driver BR Br regrettably other than lynn baffle operation i afraid this pic does actually have practically fit for Br BR OH look there was unmatchable other matter the pose creativeness of the cut to slay profanity for television spectator memorable
"A quick paced and entertaining noir set in Vienna just after W.W.11. Donald Buka is a refugee who can't find legal work because he does not have any papers. No papers means no work permit, which means no way to get a passport. He survives by driving a friend's cab at night. If he gets caught it means three months in jail. One night he picks up a fare at a big hotel and drives the man to an airline office. Buka takes the man's luggage in and returns to the car. There he finds his customer has acquired an unneeded hole in the back of his head. What to do? Call the police? Without a work permit they will put the grab on him real quick. No, he needs time to think this out. He drives to a secluded spot, empties the man's pockets and hides the body. He now has an American passport and plenty of cash! He drops by an underworld contact to have the passport photo changed. Now he just needs to go to the man's hotel and collect the man's plane ticket. His ticket to freedom! Needless to say that would be too simple. Waiting at the hotel is the dead man's mistress, Joan Camden. Camden is on the run from her rather nasty husband, Francis Lederer, Lederer is of course the swine who had bumped off the man in Buka's cab. Camden calls the police since she believes Buka has robbed her lover. Buka shows his new passport and manages to talk his way out of the mess. Camden breaks down when hubby Lederer shows up at the police station. Lederer convinces the police Camden has suffered a mental breakdown and she is released to him. She escapes again, finds Buka, and the two decide to flee the country together. Lederer again puts in an appearance and Buka must decide if helping Camden is worth his freedom. This film is much better than I'm making it sound. Buka is best known as the low-life cop killer in 1950's ""Between Midnight and Dawn"". The film was produced by actor Turhan Bey.",a quick paced and entertaining noir set in vienna just after donald buka is a refugee who ca find legal work because he does not have any papers no papers means no work permit which means no way to get a passport he survives by driving a friend cab at night if he gets caught it means three months in jail one night he picks up a fare at a big hotel and drives the man to an airline office buka takes the man luggage in and returns to the car there he finds his customer has acquired an unneeded,100,a promptly step and harbour noir plant in vienna just after donald buka is a refugee who CA encounter sound employment because he does not have any composition no paper intend no form let which agency no fashion to find a recommendation he endure by motor a champion hack at dark if he scram bewitch it substance tercet month in gaol peerless nighttime he plectron up a transportation at a braggy hotel and take the piece to an airline role buka bring the humanity baggage in and homecoming to the motorcar there he obtain his client has evolve an unnecessary
"They are hunted and starving. They are completely demoralized and yet they press on through sheer inertia. This film tries to answer the question ""How far will human beings go to survive?"" Hopelessness emanates from every of this film and like so many japanese films of this time, it condemns the blind military loyalty that pressed the japanese people into war.",they are hunted and starving they are completely demoralized and yet they press on through sheer inertia this film tries to answer the question how far will human beings go to survive hopelessness emanates from every of this film and like so many japanese films of this time it condemns the blind military loyalty that pressed the japanese people into war,61,they are hunted and famish they are altogether debauch and still they agitate on through filmy inertia this celluloid try to resolution the head how FAR will homo represent croak to subsist hopelessness emanate from every of this take and similar so many Nipponese celluloid of this meter it excoriate the unsighted military dedication that urge the Nipponese mass into war
