review,short_rev,count,attacked_review
"I have been collecting Iron Man comics since the early 70s and always enjoyed the character who is far far from the average clean cut hero and his many and varied enemies. There have been no less than three attempts at an animated series for Iron Man and only the original and part of the second have ever done the character justice. So I was somewhat hopeful that this newest version would be good. Boy was I wrong! The DVD art is VERY misleading and presents an image that is not the movie. Fist off the good, what little there is... The art and animation are well drawn and the writing and dialog are generally good, though with notable exceptions. Character voices are very well selected and each character is distinctive and well acted. Now for the bad... Unfortunately the writers opted to totally screw around with both Iron Man's origin and especially the Mandarin's. On top of that they decided to do Iron Man and his opponents all in CGI. Bad CGI. This makes them stand out almost as badly as live actors would in a cartoon. The CG work is often repetitive and glaring shortcuts are taken at times. The CG battles are clumsy as well, further enhancing the fact that CG and line animation do not mix well. The movie would certainly have fared better had they opted to actually DRAW all the characters. Another problem is that Iron Man is in his traditional Red and Gold suit for all of ONE battle! And its not even the big fight at the end. All this drags the movie down and it never picks up.<br /><br />************ SPOILERS (or warnings) MAY FOLLOW ************<br /><br />The movie starts off with an interestingly unusual stop motion credit sequence of machinery, welding and gears. Then we are introduced to what looks like a Chinese temple in the process of being restored, and prominent is a statue of what fans will recognize as the Mandarin. Things go strangely, impeding progress in restoring the temple. Overseeing it is James Rhodes, Tony Stark's long time friend. Seems they plan to actually raise the temple up from the earth, despite opposition by a group who insist that raising the temple will bring about a terrible disaster. Rhodes is captured in a raid. Stark, shown in a hot tub with a lovely lady, is informed of the problems and sets out to personally oversee the project and rescue his friend while in the background his father deals with Board Executives who are pushing to have Tony removed. Tony arrives only to have his armored escort ambushed and blown to pieces. Tony later awakens mortally wounded in the heart and a prisoner of the rebels. He is saved only by quick action from Rhodes and a scientist. Eventually Stark must build the prototype gray iron armor and makes good an escape, but only after some loss of life. While with the rebels he meets a troubled girl named Li Mei, and the two fall in love. The Temple is raised and four elemental beings (all done in CG) appear and proceed to start collecting hidden rings of power. Stark and Rhody find trouble back home but manage to confront the elementals without success in really stopping them, First using the Aquatic Armor, then the more classic Red and Gold Armor and finally everything returns to the temple and Stark is back in the bulky gray armor for a final showdown and a run in with what may be Fin Fang Foom (also in CG.) Here the story takes a major twist as it turns out that the Mandarin needs a host body to manifest. This leads to a somewhat tragic final battle marred by the fact that the Mandarin is little more than a ghost and isn't seen till the last 5 minutes of the movie. ugh...<br /><br />If you are an Iron Man fan then you will likely not enjoy this outing. And even non-fans may well find the movie somewhat lacking or not.",i have been collecting iron man comics since the early and always enjoyed the character who is far far from the average clean cut hero and his many and varied enemies there have been no less than three attempts at an animated series for iron man and only the original and part of the second have ever done the character justice so i was somewhat hopeful that this newest version would be good boy was i wrong the dvd art is very misleading and presents an image that is not the movie fist off the good what little there is,100,i have been assembling Fe humankind strip since the former and e'er savor the persona who is far Interahamwe from the mean plumb mown champion and his many and variegate foe there have been no LE than ternion try at an repair serial for cast-iron humankind and only the pilot and role of the secondment have e'er come the lineament judge so i was passably aspirer that this newfangled edition would be dependable son was i damage the videodisk prowess is very shoddy and demo an envision that is not the picture fist off the effective what piffling there is
"I saw House Party 1-3 and I loved them but this one wasn't funny at all.First it can't be a House Party movie without Kid n'Play right? This one sucks and it was more like a black version of Ferris Bueller's Day Off than a House Party movie.Second who the heck is John-John?These new character's can't even compare to the ones from the other three movies.Now i know why they put it straight to video.It has horrible music, weak plot, untalented actors,and no hilarious jokes at all.My advice,watch this movie at night only if you can't get to sleep.They should have ended the series after House Party 3 since Kid'n'Play separated after that one.I hate this one am glad my local video store doesn't have this film and never want to buy it or want to see it on Comedy Central either.Just because Chris Strokes has talent managing an up-and-coming R&B group doesn't mean he has talent directing and producing films am I right or what? Finally, the female characters were all dressed up like cheap two-dollar hookers throughout most of the flick.IMX separated a year after this flick got released probably due to the failure of this film and are all but forgotten nowadays. In simplier terms this movie just plain old sucks!!!!",i saw house party and i loved them but this one was funny at it ca be a house party movie without kid right this one sucks and it was more like a black version of ferris bueller day off than a house party who the heck is these new character ca even compare to the ones from the other three i know why they put it straight to has horrible music weak plot untalented actors and no hilarious jokes at advice watch this movie at night only if you ca get to should have ended the series after house,100,i watch home company and i know them but this peerless was laughable at it calcium be a sign company pic without Kyd flop this matchless nurse and it was more corresponding a smutty edition of ferris bueller daylight off than a theatre party who the heck is these New lineament California fifty-fifty liken to the unity from the other trey i live why they order it uncoiled to has ugly euphony unaccented diagram talentless actor and no screaming jest at advice learn this picture at nighttime only if you calcium become to should have finish the series after theater
"I find it sad that just because Edward Norton did not want to be in the film or have anything to do with it, people automatically think the movie sucks without even watching it or giving it a chance. I really hope Norton did not do this. He is a fine actor and all but he scared people away from a decent movie.<br /><br />I found it entertaining. It wasn't mind blowing or anything with crazy special effects, but it was not a bad. It was fun to watch. But yea, definitely not a bad/horrible movie.<br /><br />7/10",i find it sad that just because edward norton did not want to be in the film or have anything to do with it people automatically think the movie sucks without even watching it or giving it a chance i really hope norton did not do this he is a fine actor and all but he scared people away from a decent br br i found it entertaining it was mind blowing or anything with crazy special effects but it was not a bad it was fun to watch but yea definitely not a br br,96,i ascertain it pitiful that just because Edward norton did not privation to be in the cinema or have anything to do with it multitude mechanically recall the pic fellate without still observance it or pay it a find i very trust norton did not do this he is a mulct doer and all but he daunt multitude out from a adequate Br BR i get it nurse it was head bobble or anything with disturbed extra effect but it was not a badly it was play to check but yeah unquestionably not a BR bromine
"Simply miserable Lana Turner-Ezio Pinza vehicle. Pinza had a beautiful voice but he rarely uses it in a film that reminded me of ""The Student Prince"" with adults. Pinza is no leading man either. He looks like an elderly man ready to collect social security and go fishing.<br /><br />The plot is extremely thin and the supporting cast of Barry Sullivan, Marjorie Maine and Debbie Reynolds are given so little to do. Sir Cedric Hardwicke comes in at the end to announce that our King Ezio had better return to his people. As far as I'm concerned, the faster the better. Is that Lana Turner really singing with Pinza? Not bad if it is her. The picture would also remind me in a way of the 1960 movie ""The Prince and the Showgirl"" with Marilyn Monroe and Laurence Olivier.",simply miserable lana pinza vehicle pinza had a beautiful voice but he rarely uses it in a film that reminded me of the student prince with adults pinza is no leading man either he looks like an elderly man ready to collect social security and go br br the plot is extremely thin and the supporting cast of barry sullivan marjorie maine and debbie reynolds are given so little to do sir cedric hardwicke comes in at the end to announce that our king ezio had better return to his people as far as i concerned the faster the better,100,merely deplorable lana pinza fomite pinza had a beautiful vocalize but he seldom expend it in a take that remind me of the bookman prince with grownup pinza is no head serviceman either he reckon care an aged Man fix to hoard mixer certificate and offer bromine BR the game is passing thinly and the subscribe swan of barry Sullivan marjorie ME and debbie Reynolds are pass so piffling to do Sir cedric hardwicke ejaculate in at the terminate to denote that our mogul ezio had sound render to his masses as FAR as i interest the flying the salutary
"Egads.<br /><br />I used to think Keannu Reeves was the worst actor in Hollywood. I not so sure anymore, Willy gives Keannu some stiff competition with his ""I'm made of plaster"" performance in this movie.<br /><br />Combine that with the fact that there is almost no plot, and not a single likable character, and it's pretty hard to recommend this turkey.<br /><br />Natasha tries her best, but even Julia Roberts couldn't save this flick from obscurity.<br /><br />Avoid it unless it's really late and there's nothing else on. -Oh heck, in that case just read a book.",br br i used to think keannu reeves was the worst actor in hollywood i not so sure anymore willy gives keannu some stiff competition with his i made of plaster performance in this br br combine that with the fact that there is almost no plot and not a single likable character and it pretty hard to recommend this br br natasha tries her best but even julia roberts could save this flick from br br avoid it unless it really late and there nothing else on heck in that case just read a book,96,BR Br i put-upon to opine keannu Reef was the high-risk thespian in Hollywood i not so certainly anymore willy make keannu some blotto competitor with his i throw of cataplasm operation in this Br BR conflate that with the fact that there is nigh no diagram and not a unmarried appealing reference and it reasonably concentrated to urge this bromine BR natasha essay her expert but level julia Roberts could spare this pic from BR bromine annul it unless it very latterly and there aught else on heck in that instance just study a record
"The mission to see the movie ""The Cave"" was a dream of a friend of mine after witnessing the highly dramatic trailer, full of flashes of a creature lurking in a cave, some young cave divers, and not much else. It's too bad that the movie didn't change much more than the trailer did.<br /><br />The immediate allure of a movie like this is the creature. What's he going to look like? Why does he live in a cave? How is this one supposed to be different from the other creatures we've been shown in movies like Alien and Predator and the Relic? The cave ""demons"" do not look far from the skeletal creature in Alien: Resurrection and even has the sight of Predator. Shame that's a total ripoff...<br /><br />Well, let's look at the plot: very confusing and jumps to more and more totally improbable twists as a team of cave divers is sent to find a cave and its dwellers in the Carpathian Mountains. The casting was very much clear that we want young, hip, tough chicks, chiseled guys, and the girls who have brains also have to be hot. We also have to have one of every racial background in case the audience thinks that the film-makers are biased to a certain viewpoint. Totally been done, and I'm totally tired of it.<br /><br />The other main problem was the ending, as if to say there might be a sequel. Plase shoot me if there is one. The tagged on ending made me wretch.<br /><br />I gave this movie 3/10 stars. The points that it did get were more or less appreciation points towards the creature-builders for their high-quality job spent on the costuming and design for the monsters who dwell within, even when they looked totally ripped off. And there's an interesting (yet labored) documentary on the DVD on underwater cave diving. Go check it out only if you love new creations of monsters and creatures, but be warned that you've probably seen this movie before, and it was better the first time.",the mission to see the movie the cave was a dream of a friend of mine after witnessing the highly dramatic trailer full of flashes of a creature lurking in a cave some young cave divers and not much else it too bad that the movie did change much more than the trailer br br the immediate allure of a movie like this is the creature what he going to look like why does he live in a cave how is this one supposed to be different from the other creatures we been shown in movies like alien and predator,100,the deputation to experience the flick the undermine was a aspiration of a acquaintance of mine after find the extremely striking drone wide of photoflash of a brute loiter in a spelunk some untried undermine plunger and not practically else it too spoilt that the picture did exchange often more than the poke bromine Br the prompt temptingness of a flick comparable this is the fauna what he extend to expect wish why does he know in a spelunk how is this unrivalled speculate to be different from the other tool we been testify in film same stranger and marauder
"I cannot understand the need to jump backwards and forwards to scene set, and pad out the plot. Showing that someone has a skill right before they use it, I believe, is offending our intelligence. It's starting to feel a little contrived, and as though they are making up for being so vague for the first three series. A little disappointing this episode.<br /><br />Furthermore, using past quirks, like Locke's ability to know when a storm is ending, is frankly insulting... are we supposed to ooh and arr, or laugh at the softer side of Locke?<br /><br />This episode was all over the place.",i can not understand the need to jump backwards and forwards to scene set and pad out the plot showing that someone has a skill right before they use it i believe is offending our intelligence it starting to feel a little contrived and as though they are making up for being so vague for the first three series a little disappointing this br br furthermore using past quirks like locke ability to know when a storm is ending is frankly insulting are we supposed to ooh and arr or laugh at the softer side of locke br br this,100,i can not realise the demand to parachuting backward and forrad to vista position and embroider out the patch screening that mortal has a accomplishment veracious before they practice it i conceive is hurt our word it begin to smell a picayune devise and as though they are stimulate up for being so faint for the world-class III serial a footling unsatisfying this br BR furthermore utilize yesteryear oddity alike Locke power to recognise when a force is cease is frankly scornful are we presuppose to ooh and arr or laughter at the cushy incline of locke bromine Br this
"How to round up every possible cliché and stereotype existing in the genre of horror and then subsequently stuff them into one massively lousy movie? The answer: ""Camp Blood"". This is amateurish slasher nonsense made on a micro-budget and a little bit too obvious inspired by ""Friday the 13th"". Four of the most intolerable teenage characters you'll ever see  they're like a combination of ugly, stupid and annoying  go camping and quickly find themselves pursued by a homicidal maniac in a clown suit. Don't even ask me what the killer's motivations were or even who he/she was, because if it did feature in the film, I totally missed it. This is one of the worst movies ever made, with no inspiration or craftsmanship whatsoever. The production values were so pitiable that there are actors playing multiple roles without even bothering to make them unrecognizable. The only half-decent and worthwhile sequence throughout the whole of ""Camp Blood"" is the opening in which the impressively voluptuous Meredith O'Brien has sex in the woods with her geeky boy scout. Yes, I'm fully aware that this is a totally shallow remark to make, but then again this is a juvenile and retarded film, so who cares?",how to round up every possible cliché and stereotype existing in the genre of horror and then subsequently stuff them into one massively lousy movie the answer camp blood this is amateurish slasher nonsense made on a and a little bit too obvious inspired by friday the four of the most intolerable teenage characters you ever see they like a combination of ugly stupid and annoying go camping and quickly find themselves pursued by a homicidal maniac in a clown suit do even ask me what the killer motivations were or even who was because if it did feature in,100,how to stave up every potential cliché and stamp existent in the genre of repugnance and then later poppycock them into peerless massively icky pic the solvent cantonment roue this is amateurish slasher falderol throw on a and a short act too obvious divine by Fri the iv of the most unbearable teenaged fiber you e'er picture they similar a combining of despicable stunned and pestering offer encampment and apace breakthrough themselves prosecute by a murderous madman in a goofball befit do level involve me what the orca motivation were or still who was because if it did boast in
"Even Disney are guilty of the cash cow disease, after the roaring success of The Love Bug in 1968, the house of mouse cashed in with Herbie Rides Again, Herbie Goes To Monte Carlo, and Herbie Goes Bananas. Neither sequel capturing the charm and inoffensive appeal of The Love Bug back in 68, in this one we find race driver Jim Douglas and his sidekick Wheely Applegate, entering Herbie in the Monte Carlo Rally. Naturally things outside of the race start to take over priorities, they get mixed up in a diamond robbery and Herbie falls in love with another car!. The car stunts are of course pleasant and easy on the eye, and it would be churlish of me to really vent venom on such a friendly piece of fluff, it's just that the film goes nowhere fast and personally now i can see it for the coin motivated piece of work it is. Still you get to see Herbie take a bath, foil the baddies and of course dance for the lady in his life, so something there for everyone i think....................4/10.",even disney are guilty of the cash cow disease after the roaring success of the love bug in the house of mouse cashed in with herbie rides again herbie goes to monte carlo and herbie goes bananas neither sequel capturing the charm and inoffensive appeal of the love bug back in in this one we find race driver jim douglas and his sidekick wheely applegate entering herbie in the monte carlo rally naturally things outside of the race start to take over priorities they get mixed up in a diamond robbery and herbie falls in love with another car the,100,level Disney are hangdog of the Cash overawe disease after the hollering succeeder of the eff glitch in the sign of shiner cash in with herbie razz again herbie go to monte carlo and herbie crack banana neither subsequence captivate the enamour and unoffending ingathering of the honey glitch hinder in in this nonpareil we retrieve raceway driver jim Douglas and his crony wheely applegate recruit herbie in the monte carlo mobilise course thing external of the raceway part to involve over antecedency they mother fuse up in a infield looting and herbie settle in dear with another gondola the
"<br /><br />Very dull, laborious adaptation of Amis's amusing satire. The hero is portrayed not as a likeable loser but a merely oafish cretin. Most of the rest are pure caricatures with only Helen McCrory putting in real quality and providing something of the novel's wit. The period setting is camped up as if it were the 1920s, not the post-war period of horror comics and rock'n' roll. A real dud even by the standards of bad UK TV.<br /><br />",br br very dull laborious adaptation of amis amusing satire the hero is portrayed not as a likeable loser but a merely oafish cretin most of the rest are pure caricatures with only helen mccrory putting in real quality and providing something of the novel wit the period setting is camped up as if it were the not the period of horror comics and roll a real dud even by the standards of bad uk br br,77,Br Br very muffled gruelling adaption of amis divert irony the Heron is portray not as a likable loser but a only neandertal idiot most of the ease are sodding ape with only Helen mccrory putt in very prize and render something of the novel wittiness the point fructify is camp up as if it were the not the menses of horror comic and bun a existent dud flush by the banner of high-risk Britain Br br
"In the eighties, Savage Steve Holland put out three movies, two of which are classics of what seems to be a very small genre, absurdist teen comedies. The third ""How I Got Into College"" does not measure up to ""Better Off Dead"" and this one, mainly because of it's lack of John Cusack and Curtis Armstrong (Except for a tiny cameo).<br /><br />One Crazy Summer is an underrated movie, with lots of great characterizations and gags. As I recall, Savage Steve's movies were vilified as being brain dead at the time and after three movies he drifted into children's TV. We could use more movies from the likes of him.",in the eighties savage steve holland put out three movies two of which are classics of what seems to be a very small genre absurdist teen comedies the third how i got into college does not measure up to better off dead and this one mainly because of it lack of john cusack and curtis armstrong except for a tiny cameo br br one crazy summer is an underrated movie with lots of great characterizations and gags as i recall savage steve movies were vilified as being brain dead at the time and after three movies he drifted into children,100,in the 80 ferocious steve Netherlands set out ternion picture II of which are classic of what seems to be a very small-scale genre absurdist teenager funniness the tertiary how i receive into college does not amount up to respectable off abruptly and this single primarily because of it want of lav cusack and curtis Satchmo omit for a bantam cameo bromine bromine single nutcase summertime is an underrate film with Lot of heavy characterisation and strangle as i echo feral steve movie were vilify as being mastermind numb at the clock and after iii movie he tramp into nestling
"Beautiful art direction, excellent editing and wonderful stories make this some of the best television ever produced. The fact that it was relatively short lived is sadly reflective on the state of television. I highly recommend snatching these up as they're released, you'll love them.",beautiful art direction excellent editing and wonderful stories make this some of the best television ever produced the fact that it was relatively short lived is sadly reflective on the state of television i highly recommend snatching these up as they released you love them,45,beautiful artistry counsel excellent editing and terrific chronicle ca-ca this some of the estimable TV always develop the fact that it was relatively poor survive is unhappily contemplative on the posit of tv i highly advocate snap these up as they exhaust you honey them
"This is a plot driven movie and extremely entertaining. Nothing startling or original within the plot, but crucially, it moves along at a great pace and therefore keeps your attention. I didn't really notice the acting which I guess is a good thing. John Mills was fine but did seem to take everything in his stride somewhat considering how his life was falling apart around him. He would be clumped on the head, stand up 20 seconds later, dust himself down and carry on as if nothing had happened. A minor quibble in a film with a strong story, authentic locations and a plot that continually keeps you guessing right up to its conclusion.",this is a plot driven movie and extremely entertaining nothing startling or original within the plot but crucially it moves along at a great pace and therefore keeps your attention i did really notice the acting which i guess is a good thing john mills was fine but did seem to take everything in his stride somewhat considering how his life was falling apart around him he would be clumped on the head stand up seconds later dust himself down and carry on as if nothing had happened a minor quibble in a film with a strong story authentic locations,100,this is a game ram pic and highly nurse nil galvanise or original inside the plat but crucially it movement along at a gravid step and hence save your care i did genuinely poster the playacting which i estimate is a beneficial matter lavatory pulverisation was finely but did seem to conduct everything in his stride passably believe how his biography was return apart round him he would be cluster on the headway fend up endorse afterwards scatter himself down and take on as if zilch had find a modest pettifog in a take with a unassailable tale unquestionable locations
"Please, If you're thinking about renting this movie, don't. If you're thinking of watching a couple of downloaded clips, don't. If I had my way, nobody would even have to read this summary.<br /><br />The acting, despite being one fo the high points of the movie was still pathetic. The director was probaly a sadist. The witty one liners were something you'd expect from a room of highly paid anti-social 7 year olds that eat paint-chips for breakfast.<br /><br />The problem with this movie, is that it tries to be a movie like ""Evil Dead 2""(do not under any circumstances associate these 2 movies) in that it's so bad it's funny. But it also tries to be funny at the same time, and fails so overwhelmingly to do so, that your sense of humor is left too crippled to do anything but set off your gag reflex in an attmept to save itself.<br /><br />I could go on for much much more, detailing just how awful it really was, but I think it would strip me of my will to live just to continue to think about it. If you need me, I'll be off trying to boil myself so that I might feel clean again...",please if you thinking about renting this movie do if you thinking of watching a couple of downloaded clips do if i had my way nobody would even have to read this br br the acting despite being one fo the high points of the movie was still pathetic the director was probaly a sadist the witty one liners were something you expect from a room of highly paid year olds that eat for br br the problem with this movie is that it tries to be a movie like evil dead do not under any circumstances associate these movies,100,delight if you believe about rent this flick do if you consider of catch a copulate of download dress do if i had my path cipher would tied have to scan this bromine BR the pretend scorn being nonpareil fo the eminent pointedness of the film was inactive ridiculous the manager was probaly a sadist the witty nonpareil liner were something you bear from a way of extremely gainful yr old that exhaust for BR bromine the trouble with this flick is that it try to be a pic similar vicious beat do not under any consideration relate these picture
"very rarely it happens that i sit down to write a comment for a movie....but this movie!!!!!!oh my holy god!!!!!!!!never ever was there a Hindi movie better than this......and never ever there came a movie better than this......it's the king of all comedies.....<br /><br />aamir khan is arguably the best COMIC actor in Indian film industry...though its funny to say that because he is a class act,not a comedian...but what he has done in this film is perhaps the most hilarious performance by any Indian actor in an out and out comedy...<br /><br />salman khan has never been a good actor in my eyes....but this movie got the best out of him....he was innocently comic...if ever there was a term like it....just what the doctor ordered as far as his role in the movie was concerned...<br /><br />rajkumar santoshi i don't know why, never tried his hand at comedy again....he directed great ventures like The Legend of Bhagat Singh and khakee but could not recreate the magic of andaz apna apna....<br /><br />i don't care why this film bombed at the box office....though i feel sad that a film like ""hum aapke hain kaun"" was the reason for it's failure...... as of now i hope the rumors become true.....there'll be ""andaz apna apna-2"" they say.......we as the audience can only say AMEN!!!!!",very rarely it happens that i sit down to write a comment for a movie but this movie oh my holy god never ever was there a hindi movie better than this and never ever there came a movie better than this it the king of all comedies br br aamir khan is arguably the best comic actor in indian film industry though its funny to say that because he is a class act not a comedian but what he has done in this film is perhaps the most hilarious performance by any indian actor in an out and out,100,very seldom it find that i model down to compose a scuttlebutt for a film but this flick Ohio my sanctum deity ne'er always was there a Hindoo pic expert than this and ne'er e'er there total a picture right than this it the baron of all clowning BR BR aamir caravanserai is arguably the secure funny worker in Amerindic take manufacture though its comical to enunciate that because he is a family represent not a comic but what he has execute in this flick is peradventure the most uproarious functioning by any Indian worker in an out and out
"I remember watching this when it was made and thinking it was brilliant at the time. Watching it for the second time nearly 20 years later, I still think Traffik is brilliant and much better than the US film that was based on this drama.<br /><br />It should also be watched by all our come today gone tomorrow politicians who think they can win the war on drugs, as the issues raised in this film are as pertinent today as they were back then at the end of the 80s, and unless they change their policies, will be so in another 20 years.<br /><br />Well written, well made, beautifully acted and superbly filmed. A thought provoking drama that entertains as well as brings to light some of the hard realities of the criminal drug trade.",i remember watching this when it was made and thinking it was brilliant at the time watching it for the second time nearly years later i still think traffik is brilliant and much better than the us film that was based on this br br it should also be watched by all our come today gone tomorrow politicians who think they can win the war on drugs as the issues raised in this film are as pertinent today as they were back then at the end of the and unless they change their policies will be so in another br,100,i recollect follow this when it was piddle and believe it was superb at the metre observation it for the secondly clip closely yr after i tranquillise reckon traffik is superb and lots good than the USA cinema that was ground on this Br bromine it should likewise be observe by all our follow now belong tomorrow politician who remember they can acquire the warfare on drug as the payoff evoke in this take are as apposite now as they were gage then at the ending of the and unless they modify their policy will be so in another bromine
"THE CELL fascinated me at first glance. I was a bit surprised about that fact, because the story of that movie is absolutely boring. If it had no story, the film would be better. Bunuels ""Un chien andalou"" comes to my mind- a film without story, but also with fascinating and sometimes disturbing images. But THE CELL is at first a Hollywood-Movie, and only second a piece of art. I'm very interested in Tarsem's next project. Hamlet on Indian could be very interesting, especially when it has the same looks as THE CELL.<br /><br />For film music enthusiasts: Howard Shore's score for THE CELL is absolutely marvelous, but a hard listening experience, because of its very modernistic style.",the cell fascinated me at first glance i was a bit surprised about that fact because the story of that movie is absolutely boring if it had no story the film would be better bunuels un chien andalou comes to my a film without story but also with fascinating and sometimes disturbing images but the cell is at first a and only second a piece of art i very interested in tarsem next project hamlet on indian could be very interesting especially when it has the same looks as the br br for film music enthusiasts howard shore score for,100,the cadre entrance me at foremost peek i was a chip surprise about that fact because the fib of that pic is dead bore if it had no taradiddle the flick would be amend Bunuel UN chien andalou do to my a picture without floor but besides with engrossing and sometimes trouble envision but the cadre is at maiden a and only instant a firearm of graphics i very interest in tarsem succeeding throw crossroads on Indian could be very occupy particularly when it has the same attend as the bromine bromine for shoot euphony partisan Howard prop nock for
"Ants are shown in cartoons as being able to carry away chicken legs, watermellons, people, etc. This may be an admirable characteristic because ants carry the film Phase IV. This is not because they want to, but because they have to.<br /><br />The movie opens with a narrator cryptically explaining that some cosmic event has come over the earth, and that a fellow scientist has been working on the effect this disturbance has on the ant population. The movie is broken up in segments; the first part after the cosmic event is Phase I, and so on until the end of the movie, which is Phase IV.<br /><br />What is Phase IV? Who knows? We don't get to see that part; presumably it has something to do with the bonding of one of the scientists studying the ants and a girl who lived in the area. The girl, who looks like a cross between Alicia Silverstone and Liv Tyler, is mad at the ants because they killed her horse, but except for one angry outburst, goes around the biodome with a blank (""Clueless""?) look.<br /><br />These ants are pretty smart; or the scientists are rather dumb. I'll give credit to the ants. Why? Anything that usually ruins my picnics that can then build reflecting towers, blow up trucks, and adapts to poison with the greatest of ease gets my vote for being the smarter species, at least in this movie.<br /><br />Sterno says stomp on this anthill.<br /><br />",ants are shown in cartoons as being able to carry away chicken legs watermellons people etc this may be an admirable characteristic because ants carry the film phase iv this is not because they want to but because they have br br the movie opens with a narrator cryptically explaining that some cosmic event has come over the earth and that a fellow scientist has been working on the effect this disturbance has on the ant population the movie is broken up in segments the first part after the cosmic event is phase i and so on until the end,100,emmet are show in toon as being able-bodied to transport off crybaby branch watermellons multitude etc this whitethorn be an admirable feature because ant expect the picture stage 4 this is not because they lack to but because they have bromine Br the pic afford with a teller enigmatically explicate that some cosmic consequence has get over the world and that a beau scientist has been sour on the outcome this upset has on the pismire universe the picture is die up in section the kickoff percentage after the cosmic outcome is stage i and so on until the stop
"There is a special heaven reserved for people who make the world laugh. Alongside Chaplin,Stan and Ollie,The Marx Bros and.....(fill in your own special favourites)space must be made for everybody connected with ""Airport 80 - Concorde,the movie"". Robert Wagner in particular exceeds all expectations giving the comedy performance of a lifetime.I would never have thought he had it in him. The only way he could have been funnier would have been to have worn a red nose and a revolving bow tie. British moviegoers will recognise the fat one from Cannon and Ball pretending to be a Russian athlete,a nice trick if he could have pulled it off but,tragically,he couldn't.I have a 14 year old labrador more athletic and almost as funny. George Kennedy - bless him - has a part that requires him talk and move at the same time,and my goodness he triumphs!Brow wrinkled with effort he utters timeless dialogue,each word lovingly polished into Coward-like brilliance. Only once in twenty years does Hollywood turn out a film like ""Airport 80"".All the years of toil and struggle,the sweat,the tears,the lessons with Lee Strasberg,living out of suitcases,born in a trunk etc etc,all come to fruition.A work of art is created that will last as long as there are movies and machines to show them on. I think I'm ready for my medication now.",there is a special heaven reserved for people who make the world laugh alongside chaplin stan and ollie the marx bros and fill in your own special favourites space must be made for everybody connected with airport concorde the movie robert wagner in particular exceeds all expectations giving the comedy performance of a would never have thought he had it in him the only way he could have been funnier would have been to have worn a red nose and a revolving bow tie british moviegoers will recognise the fat one from cannon and ball pretending to be a russian,100,there is a particular paradise allow for masses who pee-pee the planetary jape aboard Chaplin stan and ollie the Groucho bros and meet in your own especial ducky blank moldiness be attain for everybody affiliated with drome concorde the picture robert Wagner in fussy surmount all anticipation founder the drollery functioning of a would ne'er have persuasion he had it in him the only means he could have been laughable would have been to have haggard a Red nuzzle and a roll prow association Brits moviegoer will realize the fertile ane from shank and ballock dissemble to be a Russian
"The title pretty much lets you know what you're getting. It's a grade-C howler but not as blatantly funny as I was hoping. Directed by exploitation film specialist Eddie Romero from a story that originally came from Jonathan Demme (long before directing ""Silence of the Lambs"" and ""Philadelphia""), this low-budget 1972 action movie was obviously filmed in the Philippines but set in some anonymous third world country. Playing hooker and small-time drug dealer Lee Daniels, blaxploitation superstar Pam Grier plays the first half of the title role, while long-forgotten Margaret Markov is the other half, Karen Brent, an unlikely Patty Hearst-like political revolutionary looking to partner with her comrades to overthrow the oppressive local government. Naturally antagonistic toward each other, they are in a women's prison camp where they wear inexplicably bright yellow mini-skirts as uniforms. Run by a closeted warden and lecherous matron, the prison is just an excuse for a lengthy shower scene and some half-hearted cat-fighting as Lee and Karen are pitted against each other. Of course, they escape but shackled together a la ""The Defiant Ones"" and continue the cat-fighting until they attack a couple of nuns to steal their habits.<br /><br />Meanwhile, various groups of unsavory men are in pursuit - the loutish drug lord looking for Lee who stole $40K from him, the rather passive revolutionaries looking for Karen, and the incompetent police (who suffer the humiliation of exposing their privates to the drug lord). Needless to say, everything eventually comes to a head but not before gratuitous nudity by a number of Filipino women, a dog wears Karen's panties and some of the worst of 1970's men's fashion (one beer-bellied revolutionary wears a leather halter top with a straight face). There is a rather sad ending, but what's truly sad is how much of the potential black comedy is missed entirely in this hilariously preposterous exercise. Sadly, Grier is disappointing in this outing because her character is not allowed much to do beyond dealing with all the ""jive"", while Markov is an Amazonian blonde whom I am convinced is trying desperately to be credible. Since no one displays any talent for acting, the rest of the cast is not worth noting, except balding, bug-eyed Sid Haig, who uses his standard psycho persona as the drug lord. The 2003 DVD contains only the original trailer as an extra.",the title pretty much lets you know what you getting it a howler but not as blatantly funny as i was hoping directed by exploitation film specialist eddie romero from a story that originally came from jonathan demme long before directing silence of the lambs and philadelphia this action movie was obviously filmed in the philippines but set in some anonymous third world country playing hooker and drug dealer lee daniels blaxploitation superstar pam grier plays the first half of the title role while margaret markov is the other half karen brent an unlikely patty political revolutionary looking to partner,100,the rubric moderately lots allow you experience what you get it a scream but not as blatantly curious as i was hope channelise by victimisation shoot specializer eddie romero from a narrative that originally fall from Jonathan demme longsighted before target quieten of the Elia and philadelphia this fulfil film was obviously film in the Philippine but mark in some anon. tertiary populace area act floozie and dose principal leeward daniels blaxploitation ace pam grier gambol the showtime half of the championship purpose while margaret markov is the other one-half Karen brant an unlikely patty political subversive bet to mate
